tour,year,date,tournament,round,surface,player,opponent,actual_aces,projected_aces,naive_aces,actual_dfs,projected_dfs,naive_dfs,ace_confidence,df_confidence,expected_service_points,same_tournament_matches,notes
WTA,2024,2024-01-15,Australian Open,R32,Hard,Lesia Tsurenko,Aryna Sabalenka,0,0.493,0.092,6,3.538,3.744,MED,MED,68.726,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Linda Noskova,Elina Svitolina,1,3.127,2.960,0,3.738,4.193,MED,HIGH,71.311,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Elina Svitolina,Linda Noskova,0,3.573,4.076,1,2.728,2.890,MED,MED,70.996,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Dayana Yastremska,Victoria Azarenka,5,2.545,2.432,6,4.074,4.923,MED,MED,69.379,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Victoria Azarenka,Dayana Yastremska,4,3.231,3.283,3,4.096,4.377,HIGH,HIGH,70.201,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Anna Kalinskaya,Jasmine Paolini,1,1.723,1.579,1,3.357,3.201,MED,MED,68.412,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Jasmine Paolini,Anna Kalinskaya,3,1.330,1.219,0,1.799,1.686,MED,MED,68.558,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Qinwen Zheng,Oceane Dodin,5,7.187,7.336,3,4.018,4.419,MED,HIGH,67.670,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Oceane Dodin,Qinwen Zheng,1,3.527,3.029,3,4.750,3.939,MED,MED,74.479,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Marta Kostyuk,Maria Timofeeva,1,3.485,3.500,1,4.954,5.792,MED,HIGH,70.513,0,NO_OPP_DATA;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Maria Timofeeva,Marta Kostyuk,0,2.797,2.810,2,3.373,3.654,LOW,LOW,69.089,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Coco Gauff,Magdalena Frech,1,4.375,4.132,1,3.636,3.551,MED,HIGH,68.374,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Magdalena Frech,Coco Gauff,2,2.189,2.147,0,2.168,2.018,MED,MED,69.206,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Barbora Krejcikova,Mirra Andreeva,1,3.754,3.666,5,4.167,4.481,MED,HIGH,69.165,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Mirra Andreeva,Barbora Krejcikova,3,2.198,2.172,5,2.392,2.172,MED,MED,66.198,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Aryna Sabalenka,Amanda Anisimova,6,5.939,6.659,1,4.948,4.676,HIGH,HIGH,68.435,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,R16,Hard,Amanda Anisimova,Aryna Sabalenka,3,2.911,2.331,1,3.385,3.565,MED,MED,69.511,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,QF,Hard,Dayana Yastremska,Linda Noskova,3,2.694,2.432,3,4.074,4.923,MED,MED,69.379,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,QF,Hard,Linda Noskova,Dayana Yastremska,4,3.250,2.960,2,3.738,4.193,MED,HIGH,71.311,0,TOURNAMENT_DEBUT;VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,QF,Hard,Qinwen Zheng,Anna Kalinskaya,10,7.191,7.336,2,4.018,4.419,MED,HIGH,67.670,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,QF,Hard,Anna Kalinskaya,Qinwen Zheng,2,1.798,1.579,5,3.357,3.201,MED,MED,68.412,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,QF,Hard,Coco Gauff,Marta Kostyuk,1,4.168,4.132,9,3.636,3.551,MED,HIGH,68.374,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,QF,Hard,Marta Kostyuk,Coco Gauff,2,3.328,3.500,8,4.954,5.792,MED,HIGH,70.513,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,QF,Hard,Aryna Sabalenka,Barbora Krejcikova,4,5.713,6.659,2,4.948,4.676,HIGH,HIGH,68.435,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,QF,Hard,Barbora Krejcikova,Aryna Sabalenka,2,3.689,3.666,3,4.167,4.481,HIGH,HIGH,69.165,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,SF,Hard,Qinwen Zheng,Dayana Yastremska,4,7.233,7.336,3,4.018,4.419,MED,HIGH,67.670,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,SF,Hard,Dayana Yastremska,Qinwen Zheng,3,2.691,2.432,5,4.074,4.923,MED,MED,69.379,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,SF,Hard,Aryna Sabalenka,Coco Gauff,4,5.590,6.659,2,4.948,4.676,HIGH,HIGH,68.435,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,SF,Hard,Coco Gauff,Aryna Sabalenka,5,4.240,4.132,8,3.636,3.551,MED,HIGH,68.374,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,F,Hard,Aryna Sabalenka,Qinwen Zheng,3,5.995,6.659,0,4.948,4.676,HIGH,HIGH,68.435,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-01-15,Australian Open,F,Hard,Qinwen Zheng,Aryna Sabalenka,6,6.909,7.336,6,4.018,4.419,MED,HIGH,67.670,0,VENUE_SCOPE:australian open;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,F,Clay,Elena Rybakina,Marta Kostyuk,0,10.181,7.425,2,2.935,2.621,MED,MED,75.122,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,F,Clay,Marta Kostyuk,Elena Rybakina,0,3.193,1.666,6,5.341,8.609,MED,MED,74.428,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,SF,Clay,Elena Rybakina,Iga Swiatek,10,9.218,7.425,5,2.935,2.621,MED,MED,75.122,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,SF,Clay,Iga Swiatek,Elena Rybakina,0,3.381,1.742,7,2.165,1.982,HIGH,MED,69.184,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,SF,Clay,Marta Kostyuk,Marketa Vondrousova,0,3.037,1.666,6,5.341,8.609,MED,MED,74.428,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,SF,Clay,Marketa Vondrousova,Marta Kostyuk,1,3.717,1.964,3,4.077,4.630,MED,MED,73.236,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,QF,Clay,Iga Swiatek,Emma Raducanu,1,3.336,1.742,1,2.165,1.982,MED,MED,69.184,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,QF,Clay,Emma Raducanu,Iga Swiatek,1,4.227,3.675,2,2.872,0.000,MED,MED,73.490,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,QF,Clay,Elena Rybakina,Jasmine Paolini,7,9.726,7.425,2,2.935,2.621,MED,MED,75.122,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,QF,Clay,Jasmine Paolini,Elena Rybakina,0,1.459,0.441,1,2.158,1.499,MED,MED,72.643,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,QF,Clay,Marta Kostyuk,Coco Gauff,1,2.925,1.666,10,5.341,8.609,MED,MED,74.428,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,QF,Clay,Coco Gauff,Marta Kostyuk,3,5.268,2.977,8,4.305,4.267,MED,MED,72.637,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,QF,Clay,Marketa Vondrousova,Aryna Sabalenka,5,3.568,1.964,4,4.077,4.630,MED,MED,73.236,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,QF,Clay,Aryna Sabalenka,Marketa Vondrousova,4,7.041,4.124,9,3.593,2.955,MED,MED,71.094,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Iga Swiatek,Elise Mertens,1,3.159,1.742,1,2.165,1.982,HIGH,MED,69.184,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Elise Mertens,Iga Swiatek,1,4.874,3.189,2,5.917,7.380,MED,MED,74.350,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Emma Raducanu,Linda Noskova,4,4.900,3.675,0,2.872,0.000,MED,MED,73.490,0,NO_OPP_DATA;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Linda Noskova,Emma Raducanu,4,4.605,3.361,6,3.961,4.482,LOW,LOW,77.028,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Elena Rybakina,Veronika Kudermetova,9,9.611,7.425,3,2.935,2.621,MED,MED,75.122,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Veronika Kudermetova,Elena Rybakina,5,7.044,4.094,2,2.569,2.393,MED,MED,71.678,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Jasmine Paolini,Ons Jabeur,1,1.317,0.441,1,2.158,1.499,MED,MED,72.643,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Ons Jabeur,Jasmine Paolini,7,6.921,4.364,0,3.085,3.600,MED,MED,73.646,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Marta Kostyuk,Qinwen Zheng,3,3.056,1.666,8,5.341,8.609,MED,MED,74.428,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Qinwen Zheng,Marta Kostyuk,6,8.495,5.261,7,4.189,4.676,MED,MED,73.782,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Coco Gauff,Sachia Vickery,2,5.143,2.977,15,4.305,4.267,MED,MED,72.637,0,NO_OPP_DATA;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Sachia Vickery,Coco Gauff,1,3.324,1.304,4,3.394,2.609,LOW,LOW,74.352,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Marketa Vondrousova,Anastasia Potapova,4,3.475,1.964,3,4.077,4.630,MED,MED,73.236,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Anastasia Potapova,Marketa Vondrousova,2,3.452,2.189,2,3.885,4.622,MED,MED,74.194,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Aryna Sabalenka,Paula Badosa,4,6.945,4.124,3,3.593,2.955,HIGH,MED,71.094,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R16,Clay,Paula Badosa,Aryna Sabalenka,4,5.592,3.186,5,4.068,4.444,MED,MED,74.713,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Elise Mertens,Tatjana Maria,2,5.066,3.189,3,5.917,7.380,MED,MED,74.350,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Tatjana Maria,Elise Mertens,0,5.313,3.032,1,3.024,2.960,MED,MED,73.487,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Emma Raducanu,Angelique Kerber,4,4.505,3.675,0,2.872,0.000,MED,MED,73.490,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Angelique Kerber,Emma Raducanu,1,3.218,2.084,8,3.338,3.872,MED,MED,76.841,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Linda Noskova,Jelena Ostapenko,8,4.504,3.361,8,3.961,4.482,LOW,LOW,77.028,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Jelena Ostapenko,Linda Noskova,1,6.135,3.583,2,3.288,3.017,MED,MED,72.514,0,NO_OPP_DATA;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Veronika Kudermetova,Barbora Krejcikova,4,6.875,4.094,2,2.569,2.393,MED,MED,71.678,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Barbora Krejcikova,Veronika Kudermetova,2,4.366,2.750,5,3.826,3.720,MED,MED,72.947,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Jasmine Paolini,Sara Errani,3,1.418,0.441,2,2.158,1.499,MED,MED,72.643,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Sara Errani,Jasmine Paolini,0,1.106,0.000,0,2.421,1.785,MED,MED,73.910,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Ons Jabeur,Ekaterina Alexandrova,4,7.307,4.364,4,3.085,3.600,MED,MED,73.646,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Ekaterina Alexandrova,Ons Jabeur,4,6.128,3.412,9,4.564,4.917,MED,MED,72.755,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Qinwen Zheng,Sorana Cirstea,1,8.262,5.261,0,4.189,4.676,MED,MED,73.782,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Sorana Cirstea,Qinwen Zheng,2,3.427,2.394,2,2.715,1.831,MED,MED,75.757,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Marta Kostyuk,Laura Siegemund,0,3.146,1.666,15,5.341,8.609,MED,MED,74.428,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Laura Siegemund,Marta Kostyuk,0,1.637,0.176,6,2.849,2.293,MED,MED,70.387,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Sachia Vickery,Aliaksandra Sasnovich,1,3.563,1.304,3,3.394,2.609,LOW,LOW,74.352,0,LOW_SAMPLE;TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Aliaksandra Sasnovich,Sachia Vickery,2,3.213,0.990,4,2.977,2.640,MED,MED,75.741,0,NO_OPP_DATA;TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Marketa Vondrousova,Donna Vekic,4,3.612,1.964,6,4.077,4.630,MED,MED,73.236,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Donna Vekic,Marketa Vondrousova,0,5.745,3.654,3,4.548,5.235,MED,MED,73.781,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Anastasia Potapova,Liudmila Samsonova,5,3.428,2.189,2,3.885,4.622,MED,MED,74.194,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Liudmila Samsonova,Anastasia Potapova,9,5.731,4.030,4,3.419,4.030,MED,MED,72.542,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Paula Badosa,Diana Shnaider,4,5.837,3.186,10,4.068,4.444,MED,MED,74.713,0,VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
WTA,2024,2024-04-15,Stuttgart,R32,Clay,Diana Shnaider,Paula Badosa,1,4.023,2.545,2,3.690,4.199,MED,MED,73.681,0,TOURNAMENT_DEBUT;VENUE_SCOPE:stuttgart;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,F,Clay,Carlos Alcaraz,Alexander Zverev,3,4.111,3.268,6,3.241,3.042,MED,MED,111.218,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,F,Clay,Alexander Zverev,Carlos Alcaraz,8,7.823,9.424,6,4.869,4.382,MED,MED,110.267,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,SF,Clay,Carlos Alcaraz,Jannik Sinner,8,3.875,3.268,7,3.241,3.042,MED,MED,111.218,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,SF,Clay,Jannik Sinner,Carlos Alcaraz,7,4.278,5.644,8,2.612,1.983,MED,MED,110.143,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,SF,Clay,Alexander Zverev,Casper Ruud,19,8.105,9.424,4,4.869,4.382,MED,MED,110.267,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,SF,Clay,Casper Ruud,Alexander Zverev,4,5.210,5.564,0,3.365,2.869,MED,HIGH,112.497,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,QF,Clay,Casper Ruud,Novak Djokovic,0,4.604,5.564,0,3.365,2.869,MED,HIGH,112.497,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,QF,Clay,Novak Djokovic,Casper Ruud,0,5.873,7.093,0,3.663,3.322,MED,MED,114.299,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,QF,Clay,Jannik Sinner,Grigor Dimitrov,8,4.643,5.644,0,2.612,1.983,MED,MED,110.143,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,QF,Clay,Grigor Dimitrov,Jannik Sinner,5,6.658,6.885,5,6.090,6.106,MED,MED,114.448,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,QF,Clay,Carlos Alcaraz,Stefanos Tsitsipas,3,4.016,3.268,1,3.241,3.042,MED,MED,111.218,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,QF,Clay,Stefanos Tsitsipas,Carlos Alcaraz,2,5.359,6.586,4,4.712,4.802,MED,MED,112.100,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,QF,Clay,Alexander Zverev,Alex De Minaur,2,8.173,9.424,5,4.869,4.382,MED,MED,110.267,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,QF,Clay,Alex De Minaur,Alexander Zverev,3,3.539,3.718,4,4.734,4.682,MED,MED,111.264,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Novak Djokovic,Francisco Cerundolo,6,5.796,7.093,2,3.663,3.322,MED,MED,114.299,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Francisco Cerundolo,Novak Djokovic,3,3.095,3.586,2,4.773,4.149,MED,MED,119.404,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Jannik Sinner,Corentin Moutet,5,4.542,5.644,5,2.612,1.983,MED,MED,110.143,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Corentin Moutet,Jannik Sinner,1,2.569,2.436,2,2.727,2.175,MED,MED,118.072,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Carlos Alcaraz,Felix Auger Aliassime,1,3.955,3.268,2,3.241,3.042,MED,MED,111.218,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Felix Auger Aliassime,Carlos Alcaraz,0,7.618,9.543,5,6.569,6.168,MED,MED,113.242,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Alexander Zverev,Holger Rune,16,8.607,9.424,3,4.869,4.382,MED,MED,110.267,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Holger Rune,Alexander Zverev,10,4.343,4.418,3,5.408,5.037,MED,MED,117.613,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Alex De Minaur,Daniil Medvedev,7,3.452,3.718,3,4.734,4.682,MED,MED,111.264,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Daniil Medvedev,Alex De Minaur,7,5.335,5.716,2,6.911,6.971,MED,MED,117.811,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Casper Ruud,Taylor Fritz,11,5.232,5.564,7,3.365,2.869,MED,HIGH,112.497,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Taylor Fritz,Casper Ruud,19,9.818,12.696,4,2.291,1.682,MED,MED,105.603,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Grigor Dimitrov,Hubert Hurkacz,4,7.039,6.885,4,6.090,6.106,MED,MED,114.448,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Hubert Hurkacz,Grigor Dimitrov,20,11.560,12.782,1,2.381,1.570,MED,MED,113.767,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Stefanos Tsitsipas,Matteo Arnaldi,7,5.830,6.586,5,4.712,4.802,MED,MED,112.100,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R16,Clay,Matteo Arnaldi,Stefanos Tsitsipas,7,6.645,7.778,2,5.511,5.378,MED,MED,118.740,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R32,Clay,Novak Djokovic,Lorenzo Musetti,5,5.987,7.093,2,3.663,3.322,MED,MED,114.299,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R32,Clay,Lorenzo Musetti,Novak Djokovic,1,3.680,4.465,2,2.716,2.232,MED,MED,110.557,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R32,Clay,Jannik Sinner,Pavel Kotov,4,4.588,5.644,1,2.612,1.983,MED,MED,110.143,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R32,Clay,Pavel Kotov,Jannik Sinner,1,4.325,4.554,1,3.777,3.666,MED,MED,115.519,0,TOURNAMENT_DEBUT;VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R32,Clay,Carlos Alcaraz,Sebastian Korda,3,4.272,3.268,0,3.241,3.042,MED,MED,111.218,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
ATP,2024,2024-05-27,Roland Garros,R32,Clay,Sebastian Korda,Carlos Alcaraz,1,6.198,7.582,2,2.649,1.853,MED,MED,115.413,0,VENUE_SCOPE:roland garros;VENUE_SAMPLE:OK
