tour,year,date,tournament,round,surface,player_id,player,opponent_id,opponent,actual_aces,projected_aces,naive_aces,actual_dfs,projected_dfs,naive_dfs,ace_confidence,df_confidence,expected_service_points,candidate_expected_service_points,candidate_projected_aces,candidate_projected_dfs,player_service_point_win,opponent_service_point_win,same_tournament_matches,ace_rate_pre_opponent,opponent_return_ratio,opponent_return_factor,prior_ace_rate,prior_df_rate,ace_environment_factor,df_environment_factor,same_tournament_ace_rate,same_tournament_df_rate,same_tournament_ace_weight,same_tournament_df_weight,l12m_svpt,l12m_ace_rate,l12m_df_rate,l24m_svpt,l24m_ace_rate,l24m_df_rate,career_4y_svpt,career_4y_ace_rate,career_4y_df_rate,notes,actual_service_points
WTA,2025,2025-08-25,US Open,R64,Hard,211684,Magdalena Frech,220548,Peyton Stearns,5,2.786,2.534,5,2.360,2.112,MED,HIGH,71.086,82.120,3.218,2.727,0.568251,0.567826,0,0.03844649,1.03242213,1.01932901,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2188,0.03564900,0.02970700,4770,0.03459100,0.02746300,6262,0.03337600,0.02842500,,108
WTA,2025,2025-08-25,US Open,R64,Hard,220548,Peyton Stearns,211684,Magdalena Frech,3,3.088,2.795,8,3.649,3.145,HIGH,MED,73.725,82.133,3.440,4.065,0.567826,0.568251,0,0.04065758,1.05065126,1.03008995,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2110,0.03791500,0.04265400,4320,0.03796300,0.04768500,5315,0.03311400,0.04666000,,106
WTA,2025,2025-08-25,US Open,R64,Hard,221103,Coco Gauff,202499,Donna Vekic,2,4.508,4.026,8,6.797,7.690,HIGH,HIGH,71.400,79.670,5.030,7.584,0.583467,0.545565,0,0.06124513,1.05215056,1.03097168,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2962,0.05638100,0.10769800,5856,0.05515700,0.09101800,10642,0.06013900,0.07827500,,61
WTA,2025,2025-08-25,US Open,R64,Hard,202499,Donna Vekic,221103,Coco Gauff,0,3.882,3.612,10,5.133,4.936,MED,MED,72.190,80.825,4.346,5.747,0.545565,0.583467,0,0.05711636,0.90443640,0.94151408,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1799,0.05002800,0.06837100,3703,0.05482000,0.06724300,6395,0.05582500,0.07146200,,63
WTA,2025,2025-08-25,US Open,R64,Hard,216153,Amanda Anisimova,233741,Maya Joint,8,3.133,2.648,2,4.593,4.275,MED,MED,71.497,81.993,3.593,5.267,0.570121,0.564447,0,0.04447098,0.97595694,0.98550400,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1890,0.03703700,0.05978800,2856,0.04306700,0.06512600,4752,0.04335000,0.05997500,,61
WTA,2025,2025-08-25,US Open,R64,Hard,233741,Maya Joint,216153,Amanda Anisimova,0,1.791,1.370,4,3.767,3.470,MED,MED,71.450,82.176,2.060,4.333,0.564447,0.570121,0,0.02506862,0.99970940,0.99982563,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1565,0.01916900,0.04856200,1565,0.01916900,0.04856200,1565,0.01916900,0.04856200,,63
WTA,2025,2025-08-25,US Open,R64,Hard,211713,Jaqueline Cristian,221909,Ashlyn Krueger,5,3.355,3.004,4,3.960,3.813,MED,MED,71.869,82.078,3.832,4.522,0.566977,0.581421,0,0.04516885,1.05654568,1.03355351,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1866,0.04180100,0.05305500,2796,0.04327600,0.05114400,4162,0.03796300,0.04949500,,73
WTA,2025,2025-08-25,US Open,R64,Hard,221909,Ashlyn Krueger,211713,Jaqueline Cristian,6,4.263,3.986,4,5.435,5.552,MED,HIGH,72.035,81.566,4.827,6.154,0.581421,0.566977,0,0.05594070,1.09819919,1.05781245,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2530,0.05533600,0.07707500,4418,0.05070200,0.07152600,4950,0.04868700,0.06868700,,86
WTA,2025,2025-08-25,US Open,R64,Hard,206242,Beatriz Haddad Maia,203530,Viktorija Golubic,3,2.666,2.437,0,4.152,4.759,HIGH,MED,71.842,81.895,3.039,4.733,0.578228,0.570851,0,0.03672577,1.01732511,1.01035934,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1887,0.03391600,0.06624300,4832,0.03207800,0.05008300,9054,0.03324500,0.04981200,,50
WTA,2025,2025-08-25,US Open,R64,Hard,203530,Viktorija Golubic,206242,Beatriz Haddad Maia,0,0.949,0.341,0,3.020,2.777,MED,MED,73.274,82.159,1.065,3.387,0.570851,0.578228,0,0.01277515,1.02389558,1.01426958,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1504,0.00465400,0.03789900,2369,0.00886400,0.03419200,4053,0.00863600,0.03454200,,57
WTA,2025,2025-08-25,US Open,R64,Hard,206289,Maria Sakkari,214388,Anna Bondar,2,3.847,3.213,2,3.924,4.039,MED,MED,70.686,81.069,4.412,4.501,0.587785,0.566148,0,0.05147284,1.09716560,1.05721498,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1540,0.04545500,0.05714300,4038,0.04655800,0.05126300,9107,0.05040100,0.04941300,,55
WTA,2025,2025-08-25,US Open,R64,Hard,214388,Anna Bondar,206289,Maria Sakkari,1,5.226,5.115,0,3.624,3.554,MED,MED,72.632,81.857,5.890,4.084,0.566148,0.587785,0,0.06992773,1.04883385,1.02902048,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1349,0.07042300,0.04892500,1737,0.06850900,0.04317800,3442,0.06507800,0.04212700,,46
WTA,2025,2025-08-25,US Open,R64,Hard,206420,Ekaterina Alexandrova,216133,Xin Yu Wang,6,5.160,4.584,0,5.458,4.799,HIGH,HIGH,71.766,81.966,5.893,6.234,0.580816,0.576151,0,0.07088371,1.02392686,1.01428818,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2677,0.06387700,0.06686600,5344,0.06942400,0.07223100,8861,0.06647100,0.08272200,,44
WTA,2025,2025-08-25,US Open,R64,Hard,216133,Xin Yu Wang,206420,Ekaterina Alexandrova,5,2.698,2.505,3,3.404,3.079,MED,HIGH,71.778,82.141,3.087,3.896,0.576151,0.580816,0,0.03757011,1.00059421,1.00035648,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2751,0.03489600,0.04289300,5438,0.03310000,0.04247900,8400,0.03369000,0.04654800,,56
WTA,2025,2025-08-25,US Open,R64,Hard,201696,Laura Siegemund,220435,Anastasia Zakharova,1,1.117,0.680,5,3.644,3.594,MED,MED,73.492,81.219,1.234,4.027,0.573698,0.552517,0,0.01466183,1.06165428,1.03654908,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1513,0.00925300,0.04890900,2549,0.00980800,0.04276200,4314,0.00880900,0.04357900,,61
WTA,2025,2025-08-25,US Open,R64,Hard,220435,Anastasia Zakharova,201696,Laura Siegemund,0,1.963,1.414,3,3.735,3.418,MED,MED,69.181,81.860,2.322,4.420,0.552517,0.573698,0,0.02917587,0.95427347,0.97230767,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,587,0.02044300,0.04940400,810,0.02098800,0.04444400,1182,0.01945900,0.05668400,TOURNAMENT_DEBUT,70
WTA,2025,2025-08-25,US Open,R64,Hard,214939,Anna Kalinskaya,201709,Yulia Putintseva,3,2.229,2.029,8,4.443,4.655,MED,HIGH,71.911,82.141,2.546,5.075,0.576523,0.582815,0,0.03151508,0.97246355,0.98338595,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2410,0.02821600,0.06473000,4683,0.02818700,0.05402500,6930,0.02655100,0.05714300,,50
WTA,2025,2025-08-25,US Open,R64,Hard,201709,Yulia Putintseva,214939,Anna Kalinskaya,0,1.884,1.948,6,2.221,2.017,MED,MED,72.722,81.903,2.122,2.501,0.582815,0.576523,0,0.02445422,1.10086798,1.05935408,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2091,0.02678100,0.02773800,4689,0.01791400,0.02345900,6961,0.01738300,0.02643300,,68
WTA,2025,2025-08-25,US Open,R64,Hard,216347,Iga Swiatek,215480,Suzan Lamens,7,3.007,3.152,4,2.813,2.939,HIGH,HIGH,68.072,76.912,3.398,3.178,0.593723,0.534879,0,0.04453688,0.98657636,0.99192406,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2872,0.04630900,0.04317500,5566,0.03952600,0.03539300,10969,0.03628400,0.03400500,,84
WTA,2025,2025-08-25,US Open,R64,Hard,215480,Suzan Lamens,216347,Iga Swiatek,1,2.645,2.609,8,4.498,4.299,MED,MED,71.580,78.653,2.906,4.942,0.534879,0.593723,0,0.03941855,0.89781651,0.93737324,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1948,0.03644800,0.06006200,2090,0.03397100,0.06076600,2090,0.03397100,0.06076600,TOURNAMENT_DEBUT,87
WTA,2025,2025-08-25,US Open,R32,Hard,214544,Aryna Sabalenka,220367,Leylah Fernandez,6,4.859,3.661,4,3.292,1.871,HIGH,HIGH,69.941,80.220,5.573,3.776,0.595670,0.564528,0,0.06786126,1.03992790,1.02376891,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,3401,0.05233800,0.02675700,6205,0.06849300,0.04286900,10838,0.07095400,0.06532600,,82
WTA,2025,2025-08-25,US Open,R32,Hard,220367,Leylah Fernandez,214544,Aryna Sabalenka,5,3.152,3.000,3,4.619,4.354,MED,HIGH,71.813,81.389,3.572,5.235,0.564528,0.595670,0,0.04435316,0.98260186,0.98952450,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2705,0.04177400,0.06062800,5665,0.04007100,0.06090000,8329,0.03974100,0.06243200,,60
WTA,2025,2025-08-25,US Open,R32,Hard,213710,Cristina Bucsa,210722,Elise Mertens,2,1.505,1.236,2,3.714,3.478,MED,MED,74.045,81.722,1.661,4.099,0.549755,0.574049,0,0.02086094,0.95752743,0.97429558,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1618,0.01668700,0.04697200,2867,0.01639300,0.04569200,4044,0.01434200,0.04500500,,97
WTA,2025,2025-08-25,US Open,R32,Hard,210722,Elise Mertens,213710,Cristina Bucsa,4,4.952,5.035,2,5.222,4.487,HIGH,HIGH,69.266,81.000,5.791,6.107,0.574049,0.549755,0,0.07100029,1.01171842,1.00701467,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2655,0.07269300,0.06478300,5042,0.06564900,0.07417700,8665,0.06128100,0.08066900,,105
WTA,2025,2025-08-25,US Open,R32,Hard,214981,Elena Rybakina,221054,Emma Raducanu,3,6.978,6.367,3,3.179,3.147,MED,HIGH,70.206,81.642,8.115,3.696,0.588688,0.576804,0,0.09947465,0.99872967,0.99923761,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2900,0.09069000,0.04482800,5556,0.09413200,0.03995700,10321,0.09931200,0.03982200,,45
WTA,2025,2025-08-25,US Open,R32,Hard,221054,Emma Raducanu,214981,Elena Rybakina,2,4.276,4.338,0,4.252,4.106,MED,MED,72.665,82.107,4.832,4.804,0.576804,0.588688,0,0.05764030,1.03510592,1.02091803,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1876,0.05970100,0.05650300,2824,0.05276200,0.05559500,4960,0.04798400,0.05322600,,46
WTA,2025,2025-08-25,US Open,R32,Hard,214954,Marketa Vondrousova,211148,Jasmine Paolini,6,4.687,6.104,4,5.533,6.104,MED,MED,70.454,82.096,5.462,6.447,0.563019,0.559991,0,0.06721994,0.98287928,0.98969211,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,808,0.08663400,0.08663400,2165,0.06374100,0.08083100,4666,0.05250800,0.07201000,,69
WTA,2025,2025-08-25,US Open,R32,Hard,211148,Jasmine Paolini,214954,Marketa Vondrousova,1,1.620,1.667,2,2.151,2.037,MED,HIGH,70.295,82.187,1.894,2.514,0.559991,0.563019,0,0.02440464,0.90900565,0.94436514,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2657,0.02371100,0.02898000,5637,0.02004600,0.02394900,8573,0.01878000,0.02636200,,66
WTA,2025,2025-08-25,US Open,R32,Hard,202468,Jessica Pegula,201458,Victoria Azarenka,5,3.077,2.805,1,2.741,2.318,HIGH,HIGH,69.802,81.655,3.599,3.206,0.576813,0.563532,0,0.04427201,0.99270370,0.99561581,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,3011,0.04018600,0.03321200,5964,0.04208600,0.03521100,11246,0.03894700,0.03823600,,64
WTA,2025,2025-08-25,US Open,R32,Hard,201458,Victoria Azarenka,202468,Jessica Pegula,5,3.255,2.710,7,4.782,5.338,HIGH,MED,71.038,82.101,3.762,5.526,0.563532,0.576813,0,0.04703864,0.95712313,0.97404874,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,865,0.03815000,0.07514500,3348,0.04719200,0.06152900,6949,0.04187700,0.06389400,,76
WTA,2025,2025-08-25,US Open,R32,Hard,215983,Ann Li,211880,Priscilla Hon,7,3.144,2.946,4,2.455,1.975,MED,HIGH,68.992,80.207,3.655,2.854,0.585895,0.553563,0,0.04407707,1.05692211,1.03377444,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2061,0.04269800,0.02862700,2241,0.04016100,0.02945100,3808,0.03518900,0.03256300,,91
WTA,2025,2025-08-25,US Open,R32,Hard,211880,Priscilla Hon,215983,Ann Li,5,4.153,4.878,6,3.258,2.683,MED,MED,68.285,81.274,4.943,3.878,0.553563,0.585895,0,0.06421737,0.91337311,0.94708494,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,560,0.07142900,0.03928600,682,0.06891500,0.03665700,1194,0.05862600,0.04355100,,73
WTA,2025,2025-08-25,US Open,R32,Hard,206252,Barbora Krejcikova,215613,Emma Navarro,5,3.885,3.340,9,4.990,5.202,MED,MED,72.316,82.168,4.414,5.670,0.565612,0.573438,0,0.05490883,0.96421468,0.97837251,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1126,0.04618100,0.07193600,2505,0.05469100,0.06467100,6198,0.05292000,0.06598900,,100
WTA,2025,2025-08-25,US Open,R32,Hard,215613,Emma Navarro,206252,Barbora Krejcikova,0,1.515,1.282,9,2.796,2.595,MED,HIGH,70.075,81.906,1.771,3.268,0.573438,0.565612,0,0.02136433,1.02043317,1.01221027,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2295,0.01830100,0.03703700,5575,0.01739900,0.03443900,6184,0.01746400,0.03622300,,104
WTA,2025,2025-08-25,US Open,R32,Hard,203501,Taylor Townsend,259799,Mirra Andreeva,2,5.518,6.200,3,3.340,3.364,MED,MED,70.967,81.917,6.370,3.856,0.568684,0.588906,0,0.08220280,0.91149908,0.94591854,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1076,0.08736100,0.04739800,2821,0.07905000,0.04005700,3409,0.07714900,0.03960100,,52
WTA,2025,2025-08-25,US Open,R32,Hard,259799,Mirra Andreeva,203501,Taylor Townsend,2,4.084,3.791,5,3.576,3.434,MED,HIGH,70.113,81.162,4.727,4.140,0.588906,0.568684,0,0.05582593,1.07327126,1.04333962,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2552,0.05407500,0.04898100,3892,0.05138700,0.04624900,4140,0.04903400,0.04492800,,59
WTA,2025,2025-08-25,US Open,R32,Hard,216146,Marta Kostyuk,220348,Diane Parry,3,3.737,3.240,6,6.492,6.782,MED,HIGH,71.972,81.778,4.246,7.377,0.576986,0.566374,0,0.04928986,1.09052389,1.05337040,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2377,0.04501500,0.09423600,5087,0.04541000,0.08787100,9010,0.04594900,0.08224200,,87
WTA,2025,2025-08-25,US Open,R32,Hard,220348,Diane Parry,216146,Marta Kostyuk,1,4.906,5.812,6,2.990,2.642,MED,MED,70.652,82.142,5.704,3.476,0.566374,0.576986,0,0.07250342,0.93068571,0.95781543,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,936,0.08226500,0.03739300,2528,0.07120300,0.03757900,3606,0.05934600,0.03383300,,107
WTA,2025,2025-08-25,US Open,R32,Hard,214096,Karolina Muchova,222328,Linda Noskova,7,4.960,4.698,2,2.654,2.198,HIGH,HIGH,70.519,81.432,5.728,3.064,0.598993,0.584371,0,0.06581795,1.11715988,1.06873295,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2567,0.06661500,0.03116500,3158,0.06174800,0.03261600,5889,0.05518800,0.03633900,,86
WTA,2025,2025-08-25,US Open,R32,Hard,222328,Linda Noskova,214096,Karolina Muchova,7,5.588,6.552,15,4.622,4.720,MED,MED,68.971,82.061,6.648,5.499,0.584371,0.598993,0,0.08246487,0.97092303,0.98245096,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1958,0.09499500,0.06843700,4219,0.07537300,0.06328500,6551,0.06487600,0.06090700,,124
WTA,2025,2025-08-25,US Open,R32,Hard,211768,Naomi Osaka,214082,Daria Kasatkina,9,6.199,6.103,4,2.997,2.463,MED,MED,68.756,81.937,7.388,3.571,0.573593,0.566705,0,0.09439751,0.92640074,0.95516706,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1870,0.08877000,0.03582900,2890,0.09550200,0.04152200,4072,0.09454800,0.04002900,,74
WTA,2025,2025-08-25,US Open,R32,Hard,214082,Daria Kasatkina,211768,Naomi Osaka,3,2.030,1.998,14,5.159,5.038,MED,HIGH,72.127,82.169,2.312,5.878,0.566705,0.573593,0,0.02772872,1.02478342,1.01479719,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2491,0.02770000,0.06985100,5454,0.02310200,0.07132400,9530,0.02193100,0.06411300,,70
WTA,2025,2025-08-25,US Open,R32,Hard,221103,Coco Gauff,211684,Magdalena Frech,1,4.504,4.026,4,6.797,7.690,HIGH,HIGH,71.400,80.077,5.052,7.623,0.583476,0.549554,0,0.06124513,1.05065126,1.03008995,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2962,0.05638100,0.10769800,5856,0.05515700,0.09101800,10642,0.06013900,0.07827500,,46
WTA,2025,2025-08-25,US Open,R32,Hard,211684,Magdalena Frech,221103,Coco Gauff,0,2.573,2.534,1,2.360,2.112,MED,HIGH,71.086,81.146,2.937,2.694,0.549554,0.583476,0,0.03844649,0.90443640,0.94151408,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2188,0.03564900,0.02970700,4770,0.03459100,0.02746300,6262,0.03337600,0.02842500,,47
WTA,2025,2025-08-25,US Open,R32,Hard,216153,Amanda Anisimova,211713,Jaqueline Cristian,6,3.363,2.648,4,4.593,4.275,MED,MED,71.497,80.652,3.794,5.181,0.585158,0.557813,0,0.04447098,1.09819919,1.05781245,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1890,0.03703700,0.05978800,2856,0.04306700,0.06512600,4752,0.04335000,0.05997500,,81
WTA,2025,2025-08-25,US Open,R32,Hard,211713,Jaqueline Cristian,216153,Amanda Anisimova,4,3.246,3.004,7,3.960,3.813,MED,MED,71.869,81.579,3.684,4.495,0.557813,0.585158,0,0.04516885,0.99970940,0.99982563,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1866,0.04180100,0.05305500,2796,0.04327600,0.05114400,4162,0.03796300,0.04949500,,107
WTA,2025,2025-08-25,US Open,R32,Hard,206242,Beatriz Haddad Maia,206289,Maria Sakkari,1,2.715,2.437,3,4.152,4.759,HIGH,MED,71.842,81.803,3.091,4.728,0.583295,0.574339,0,0.03672577,1.04883385,1.02902048,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1887,0.03391600,0.06624300,4832,0.03207800,0.05008300,9054,0.03324500,0.04981200,,49
WTA,2025,2025-08-25,US Open,R32,Hard,206289,Maria Sakkari,206242,Beatriz Haddad Maia,0,3.690,3.213,5,3.924,4.039,MED,MED,70.686,82.138,4.288,4.560,0.574339,0.583295,0,0.05147284,1.02389558,1.01426958,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1540,0.04545500,0.05714300,4038,0.04655800,0.05126300,9107,0.05040100,0.04941300,,41
WTA,2025,2025-08-25,US Open,R32,Hard,206420,Ekaterina Alexandrova,201696,Laura Siegemund,4,4.946,4.584,2,5.458,4.799,HIGH,HIGH,71.766,82.079,5.657,6.242,0.570565,0.568381,0,0.07088371,0.95427347,0.97230767,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2677,0.06387700,0.06686600,5344,0.06942400,0.07223100,8861,0.06647100,0.08272200,,52
WTA,2025,2025-08-25,US Open,R32,Hard,201696,Laura Siegemund,206420,Ekaterina Alexandrova,1,1.078,0.680,3,3.644,3.594,MED,MED,73.492,82.151,1.205,4.073,0.568381,0.570565,0,0.01466183,1.00059421,1.00035648,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1513,0.00925300,0.04890900,2549,0.00980800,0.04276200,4314,0.00880900,0.04357900,,34
WTA,2025,2025-08-25,US Open,R32,Hard,216347,Iga Swiatek,214939,Anna Kalinskaya,4,3.212,3.152,5,2.813,2.939,HIGH,HIGH,68.072,78.357,3.697,3.238,0.603291,0.555866,0,0.04453688,1.10086798,1.05935408,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2872,0.04630900,0.04317500,5566,0.03952600,0.03539300,10969,0.03628400,0.03400500,,67
WTA,2025,2025-08-25,US Open,R32,Hard,214939,Anna Kalinskaya,216347,Iga Swiatek,2,2.124,2.029,11,4.443,4.655,MED,HIGH,71.911,80.098,2.366,4.949,0.555866,0.603291,0,0.03151508,0.89781651,0.93737324,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2410,0.02821600,0.06473000,4683,0.02818700,0.05402500,6930,0.02655100,0.05714300,,98
WTA,2025,2025-08-25,US Open,R16,Hard,214544,Aryna Sabalenka,213710,Cristina Bucsa,3,4.780,3.661,2,3.292,1.871,HIGH,HIGH,69.941,78.331,5.353,3.687,0.594646,0.546279,0,0.06786126,1.01171842,1.00701467,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,3401,0.05233800,0.02675700,6205,0.06849300,0.04286900,10838,0.07095400,0.06532600,,50
WTA,2025,2025-08-25,US Open,R16,Hard,213710,Cristina Bucsa,214544,Aryna Sabalenka,1,1.528,1.236,5,3.714,3.478,MED,MED,74.045,79.915,1.650,4.008,0.546279,0.594646,0,0.02086094,0.98260186,0.98952450,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1618,0.01668700,0.04697200,2867,0.01639300,0.04569200,4044,0.01434200,0.04500500,,65
WTA,2025,2025-08-25,US Open,R16,Hard,214954,Marketa Vondrousova,214981,Elena Rybakina,13,4.835,6.104,5,5.533,6.104,MED,MED,70.454,82.111,5.635,6.448,0.567820,0.580279,0,0.06721994,1.03510592,1.02091803,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,808,0.08663400,0.08663400,2165,0.06374100,0.08083100,4666,0.05250800,0.07201000,,87
WTA,2025,2025-08-25,US Open,R16,Hard,214981,Elena Rybakina,214954,Marketa Vondrousova,5,6.595,6.367,4,3.179,3.147,MED,HIGH,70.206,81.671,7.672,3.698,0.580279,0.567820,0,0.09947465,0.90900565,0.94436514,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2900,0.09069000,0.04482800,5556,0.09413200,0.03995700,10321,0.09931200,0.03982200,,82
WTA,2025,2025-08-25,US Open,R16,Hard,202468,Jessica Pegula,215983,Ann Li,2,2.927,2.805,1,2.741,2.318,HIGH,HIGH,69.802,81.686,3.425,3.207,0.577373,0.564771,0,0.04427201,0.91337311,0.94708494,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,3011,0.04018600,0.03321200,5964,0.04208600,0.03521100,11246,0.03894700,0.03823600,,36
WTA,2025,2025-08-25,US Open,R16,Hard,215983,Ann Li,202468,Jessica Pegula,1,2.962,2.946,2,2.455,1.975,MED,HIGH,68.992,82.115,3.525,2.922,0.564771,0.577373,0,0.04407707,0.95712313,0.97404874,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,2061,0.04269800,0.02862700,2241,0.04016100,0.02945100,3808,0.03518900,0.03256300,,49
WTA,2025,2025-08-25,US Open,R16,Hard,206252,Barbora Krejcikova,203501,Taylor Townsend,1,4.143,3.340,6,4.990,5.202,MED,MED,72.316,82.093,4.703,5.665,0.582593,0.584637,0,0.05490883,1.07327126,1.04333962,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1126,0.04618100,0.07193600,2505,0.05469100,0.06467100,6198,0.05292000,0.06598900,,123
WTA,2025,2025-08-25,US Open,R16,Hard,203501,Taylor Townsend,206252,Barbora Krejcikova,4,5.905,6.200,3,3.340,3.364,MED,MED,70.967,82.011,6.824,3.860,0.584637,0.582593,0,0.08220280,1.02043317,1.01221027,0.04058400,0.05306400,1.09330000,1.06390000,0.00000000,0.00000000,0.00000000,0.00000000,1076,0.08736100,0.04739800,2821,0.07905000,0.04005700,3409,0.07714900,0.03960100,,109
