tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,bet_side,segment_family,segment_type,n_bets,wins,losses,pl_units,roi_pct_raw,roi_pct_shrunk,win_rate_pct_raw,n
swiss indoors,Swiss Indoors,year,2022,2022,2022,,dog,entry,entry_MD,13,4,9,-2.32,-17.8462,-9.9818,30.7692,13
tel aviv open,Tel Aviv Open,year,2022,2022,2022,,fav,seed,seed_unseeded,13,9,4,1.89,14.5385,1.9199,69.2308,13
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2022,2022,2022,,dog,seed,seed_unseeded,13,3,10,-5.71,-43.9231,-17.9575,23.0769,13
us open,US Open,year,2022,2022,2022,,fav,seed,seed_5_8,13,10,3,-0.5,-3.8462,-3.5385,76.9231,13
argentina open,Argentina Open,year,2022,2022,2022,,dog,seed,seed_unseeded,12,3,9,-4.75,-39.5833,-16.0994,25.0,12
cordoba open,Cordoba Open,year,2022,2022,2022,,fav,entry,entry_MD,12,5,7,-3.27,-27.25,-11.0224,41.6667,12
cordoba open,Cordoba Open,year,2022,2022,2022,,fav,seed,seed_unseeded,12,5,7,-2.19,-18.25,-7.7487,41.6667,12
croatia open,Croatia Open,year,2022,2022,2022,,fav,seed,seed_unseeded,12,5,7,-3.02,-25.1667,-9.7248,41.6667,12
delray beach open,Delray Beach Open,year,2022,2022,2022,,fav,seed,seed_unseeded,12,5,7,-3.41,-28.4167,-10.6534,41.6667,12
french open,French Open,year,2022,2022,2022,,fav,seed,seed_9_16,12,10,2,-0.06,-0.5,0.2613,83.3333,12
melbourne summer set,Melbourne Summer Set,year,2022,2022,2022,,fav,seed,seed_unseeded,12,10,2,5.33,44.4167,10.1561,83.3333,12
open de moselle,Open de Moselle,year,2022,2022,2022,,dog,entry,entry_MD,12,6,6,2.74,22.8333,1.8282,50.0,12
queen s club championships,Queen's Club Championships,year,2022,2022,2022,,dog,entry,entry_MD,12,5,7,4.94,41.1667,7.0663,41.6667,12
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2022,2022,2022,,dog,entry,entry_MD,12,4,8,-1.02,-8.5,-7.1242,33.3333,12
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,dog,entry,entry_MD,12,3,9,-6.37,-53.0833,-19.8623,25.0,12
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2022,2022,2022,,fav,seed,seed_unseeded,11,5,6,-3.34,-30.3636,-10.7425,45.4545,11
adelaide international 1,Adelaide International 1,year,2022,2022,2022,,dog,entry,entry_MD,11,4,7,-2.48,-22.5455,-10.8589,36.3636,11
atlanta open,Atlanta Open,year,2022,2022,2022,,dog,entry,entry_MD,11,2,9,-7.49,-68.0909,-23.0784,18.1818,11
bnp paribas masters,BNP Paribas Masters,year,2022,2022,2022,,fav,seed,seed_5_8,11,8,3,-1.36,-12.3636,-5.8086,72.7273,11
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,dog,seed,seed_17_32,11,4,7,0.95,8.6364,-12.7507,36.3636,11
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,fav,seed,seed_9_16,11,7,4,-1.63,-14.8182,-3.5616,63.6364,11
eastbourne international,Eastbourne International,year,2022,2022,2022,,fav,entry,entry_MD,11,6,5,-2.35,-21.3636,-9.0474,54.5455,11
french open,French Open,year,2022,2022,2022,,dog,entry,entry_Q,11,2,9,-6.78,-61.6364,-16.8846,18.1818,11
gijon open,Gijon Open,year,2022,2022,2022,,fav,seed,seed_unseeded,11,8,3,0.79,7.1818,-0.6694,72.7273,11
masters cup,Masters Cup,year,2022,2022,2022,,dog,entry,entry_MD,11,7,4,6.11,55.5455,10.0923,63.6364,11
masters cup,Masters Cup,year,2022,2022,2022,,fav,entry,entry_MD,11,4,7,-4.63,-42.0909,-14.6083,36.3636,11
mercedes cup,Mercedes Cup,year,2022,2022,2022,,fav,seed,seed_unseeded,11,6,5,0.31,2.8182,-1.8401,54.5455,11
miami open,Miami Open,year,2022,2022,2022,,dog,entry,entry_Q,11,4,7,0.84,7.6364,1.7008,36.3636,11
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,fav,entry,entry_MD,11,8,3,0.23,2.0909,-2.7547,72.7273,11
open de moselle,Open de Moselle,year,2022,2022,2022,,fav,seed,seed_unseeded,11,6,5,-1.83,-16.6364,-7.0596,54.5455,11
adelaide international 1,Adelaide International 1,year,2022,2022,2022,,fav,seed,seed_unseeded,10,5,5,0.69,6.9,-0.9361,50.0,10
adelaide international 2,Adelaide International 2,year,2022,2022,2022,,fav,entry,entry_MD,10,3,7,-4.92,-49.2,-15.6986,30.0,10
adelaide international 2,Adelaide International 2,year,2022,2022,2022,,fav,seed,seed_unseeded,10,5,5,-2.27,-22.7,-8.3361,50.0,10
argentina open,Argentina Open,year,2022,2022,2022,,fav,entry,entry_MD,10,9,1,4.17,41.7,7.0264,90.0,10
australian open,Australian Open,year,2022,2022,2022,,dog,seed,seed_17_32,10,2,8,-5.27,-52.7,-28.6194,20.0,10
bmw open,BMW Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,8,2,1.79,17.9,1.8139,80.0,10
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,dog,entry,entry_WC,10,5,5,2.61,26.1,-8.1808,50.0,10
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,fav,seed,seed_5_8,10,7,3,-1.0,-10.0,-5.0539,70.0,10
chile open,Chile Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,5,5,-2.58,-25.8,-9.1111,50.0,10
croatia open,Croatia Open,year,2022,2022,2022,,dog,entry,entry_MD,10,5,5,2.43,24.3,1.1446,50.0,10
dallas open,Dallas Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,6,4,-0.68,-6.8,-4.3611,60.0,10
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,fav,seed,seed_5_8,10,7,3,1.04,10.4,0.0461,70.0,10
european open,European Open,year,2022,2022,2022,,fav,seed,seed_5_8,10,6,4,-0.54,-5.4,-3.9039,60.0,10
french open,French Open,year,2022,2022,2022,,dog,seed,seed_17_32,10,4,6,0.83,8.3,-13.3694,40.0,10
gijon open,Gijon Open,year,2022,2022,2022,,dog,entry,entry_MD,10,3,7,-2.53,-25.3,-11.2554,30.0,10
halle open,Halle Open,year,2022,2022,2022,,fav,seed,seed_5_8,10,8,2,4.8,48.0,9.4461,80.0,10
internazionali bnl d italia,Internazionali BNL d'Italia,year,2022,2022,2022,,fav,seed,seed_9_16,10,6,4,-1.42,-14.2,-3.1257,60.0,10
maharashtra open,Maharashtra Open,year,2022,2022,2022,,fav,seed,seed_5_8,10,8,2,1.94,19.4,2.2961,80.0,10
miami open,Miami Open,year,2022,2022,2022,,fav,seed,seed_9_16,10,7,3,0.19,1.9,0.8993,70.0,10
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,5,5,-2.38,-23.8,-8.6111,50.0,10
nordea open,Nordea Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,5,5,-2.46,-24.6,-8.8111,50.0,10
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,year,2022,2022,2022,,dog,entry,entry_MD,10,3,7,-3.32,-33.2,-13.2304,30.0,10
serbia open,Serbia Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,5,5,-1.83,-18.3,-7.2361,50.0,10
swiss indoors,Swiss Indoors,year,2022,2022,2022,,fav,seed,seed_unseeded,10,8,2,2.01,20.1,2.3639,80.0,10
vienna open,Vienna Open,year,2022,2022,2022,,fav,seed,seed_unseeded,10,9,1,3.72,37.2,6.6389,90.0,10
western southern financial group masters,Western & Southern Financial Group Masters,year,2022,2022,2022,,fav,seed,seed_9_16,10,7,3,-0.42,-4.2,-0.6257,70.0,10
wimbledon,Wimbledon,year,2022,2022,2022,,fav,seed,seed_1_2,10,10,0,1.02,10.2,-0.9904,100.0,10
wimbledon,Wimbledon,year,2022,2022,2022,,fav,seed,seed_9_16,10,8,2,0.48,4.8,1.6243,80.0,10
argentina open,Argentina Open,year,2022,2022,2022,,dog,entry,entry_MD,9,1,8,-6.99,-77.6667,-22.9799,11.1111,9
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,dog,entry,entry_Q,9,3,6,-2.76,-30.6667,-7.4427,33.3333,9
croatia open,Croatia Open,year,2022,2022,2022,,dog,entry,entry_Q,9,6,3,13.32,148.0,33.788,66.6667,9
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,9,4,5,-1.42,-15.7778,-6.3704,44.4444,9
european open,European Open,year,2022,2022,2022,,dog,entry,entry_Q,9,2,7,-3.27,-36.3333,-8.7504,22.2222,9
lyon open,Lyon Open,year,2022,2022,2022,,fav,seed,seed_unseeded,9,7,2,-0.09,-1.0,-2.9601,77.7778,9
mallorca championships,Mallorca Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,9,4,5,-3.35,-37.2222,-11.3191,44.4444,9
miami open,Miami Open,year,2022,2022,2022,,fav,seed,seed_5_8,9,6,3,-1.36,-15.1111,-6.1065,66.6667,9
millennium estoril open,Millennium Estoril Open,year,2022,2022,2022,,dog,entry,entry_MD,9,3,6,-1.92,-21.3333,-9.9799,33.3333,9
open 13,Open 13,year,2022,2022,2022,,fav,seed,seed_unseeded,9,1,8,-7.52,-83.5556,-22.0114,11.1111,9
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,9,7,2,3.23,35.8889,5.5527,77.7778,9
san diego open,San Diego Open,year,2022,2022,2022,,fav,seed,seed_5_8,9,8,1,3.19,35.4444,5.5601,88.8889,9
sydney tennis classic,Sydney Tennis Classic,year,2022,2022,2022,,fav,seed,seed_unseeded,9,5,4,-1.12,-12.4444,-5.6011,55.5556,9
us open,US Open,year,2022,2022,2022,,dog,seed,seed_17_32,9,3,6,0.49,5.4444,-14.584,33.3333,9
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,dog,entry,entry_MD,8,4,4,5.67,70.875,9.7312,50.0,8
adelaide international 2,Adelaide International 2,year,2022,2022,2022,,dog,entry,entry_MD,8,4,4,2.16,27.0,0.4943,50.0,8
australian open,Australian Open,year,2022,2022,2022,,dog,entry,entry_WC,8,3,5,-0.37,-4.625,-16.4535,37.5,8
australian open,Australian Open,year,2022,2022,2022,,fav,seed,seed_3_4,8,7,1,0.75,9.375,-2.2154,87.5,8
bmw open,BMW Open,year,2022,2022,2022,,fav,seed,seed_5_8,8,5,3,-1.26,-15.75,-6.0041,62.5,8
bnp paribas masters,BNP Paribas Masters,year,2022,2022,2022,,dog,entry,entry_Q,8,4,4,5.69,71.125,14.5982,50.0,8
canadian open,Canadian Open,year,2022,2022,2022,,fav,seed,seed_9_16,8,6,2,0.91,11.375,2.8414,75.0,8
chile open,Chile Open,year,2022,2022,2022,,dog,entry,entry_MD,8,2,6,-4.51,-56.375,-17.0583,25.0,8
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,dog,entry,entry_Q,8,5,3,20.19,252.375,52.7561,62.5,8
eastbourne international,Eastbourne International,year,2022,2022,2022,,fav,seed,seed_unseeded,8,5,3,-1.15,-14.375,-5.8275,62.5,8
firenze open,Firenze Open,year,2022,2022,2022,,fav,seed,seed_unseeded,8,6,2,1.41,17.625,0.9094,75.0,8
french open,French Open,year,2022,2022,2022,,fav,seed,seed_1_2,8,6,2,-0.72,-9.0,-5.6214,75.0,8
generali open,Generali Open,year,2022,2022,2022,,dog,entry,entry_MD,8,3,5,-0.04,-0.5,-5.2951,37.5,8
halle open,Halle Open,year,2022,2022,2022,,fav,seed,seed_unseeded,8,5,3,-1.14,-14.25,-5.8011,62.5,8
korea open,Korea Open,year,2022,2022,2022,,dog,entry,entry_MD,8,5,3,3.32,41.5,3.547,62.5,8
korea open,Korea Open,year,2022,2022,2022,,fav,seed,seed_unseeded,8,5,3,-0.12,-1.5,-3.1169,62.5,8
monte carlo masters,Monte Carlo Masters,year,2022,2022,2022,,fav,seed,seed_9_16,8,6,2,0.75,9.375,2.4204,75.0,8
napoli cup,Napoli Cup,year,2022,2022,2022,,fav,seed,seed_unseeded,8,6,2,2.86,35.75,4.7252,75.0,8
nordea open,Nordea Open,year,2022,2022,2022,,fav,seed,seed_5_8,8,5,3,-0.57,-7.125,-4.1883,62.5,8
rio open,Rio Open,year,2022,2022,2022,,dog,entry,entry_MD,8,3,5,-1.95,-24.375,-10.3215,37.5,8
rio open,Rio Open,year,2022,2022,2022,,fav,seed,seed_unseeded,8,6,2,1.89,23.625,2.1725,75.0,8
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2022,2022,2022,,fav,seed,seed_9_16,8,5,3,-0.99,-12.375,-2.1586,62.5,8
san diego open,San Diego Open,year,2022,2022,2022,,fav,seed,seed_unseeded,8,5,3,0.63,7.875,-1.1433,62.5,8
suisse open gstaad,Suisse Open Gstaad,year,2022,2022,2022,,dog,entry,entry_MD,8,2,6,-4.23,-52.875,-16.3215,25.0,8
suisse open gstaad,Suisse Open Gstaad,year,2022,2022,2022,,fav,seed,seed_unseeded,8,3,5,-1.94,-24.25,-7.9064,37.5,8
wimbledon,Wimbledon,year,2022,2022,2022,,dog,seed,seed_17_32,8,2,6,-2.12,-26.5,-21.8363,25.0,8
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2022,2022,2022,,dog,entry,entry_Q,7,3,4,2.78,39.7143,7.1279,42.8571,7
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2022,2022,2022,,fav,seed,seed_1_2,7,5,2,-0.91,-13.0,-6.2869,71.4286,7
astana open,Astana Open,year,2022,2022,2022,,fav,seed,seed_3_4,7,7,0,2.26,32.2857,1.8058,100.0,7
astana open,Astana Open,year,2022,2022,2022,,fav,seed,seed_unseeded,7,6,1,2.36,33.7143,3.5015,85.7143,7
atlanta open,Atlanta Open,year,2022,2022,2022,,fav,seed,seed_unseeded,7,5,2,1.65,23.5714,1.5826,71.4286,7
australian open,Australian Open,year,2022,2022,2022,,fav,seed,seed_1_2,7,6,1,-0.26,-3.7143,-4.5301,85.7143,7
bnp paribas masters,BNP Paribas Masters,year,2022,2022,2022,,fav,seed,seed_9_16,7,4,3,-0.78,-11.1429,-1.6494,57.1429,7
canadian open,Canadian Open,year,2022,2022,2022,,dog,entry,entry_Q,7,1,6,-2.97,-42.4286,-8.4126,14.2857,7
dubai tennis championships,Dubai Tennis Championships,year,2022,2022,2022,,fav,seed,seed_1_2,7,6,1,1.49,21.2857,0.1996,85.7143,7
eastbourne international,Eastbourne International,year,2022,2022,2022,,dog,entry,entry_MD,7,4,3,2.12,30.2857,0.3996,57.1429,7
french open,French Open,year,2022,2022,2022,,fav,seed,seed_3_4,7,6,1,2.26,32.2857,1.8058,85.7143,7
hall of fame championships,Hall of Fame Championships,year,2022,2022,2022,,fav,seed,seed_5_8,7,6,1,2.5,35.7143,3.9958,85.7143,7
hall of fame championships,Hall of Fame Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,7,4,3,-0.67,-9.5714,-4.6877,57.1429,7
miami open,Miami Open,year,2022,2022,2022,,dog,entry,entry_WC,7,2,5,-3.6,-51.4286,-25.6279,28.5714,7
miami open,Miami Open,year,2022,2022,2022,,fav,seed,seed_1_2,7,5,2,-1.02,-14.5714,-6.5842,71.4286,7
monte carlo masters,Monte Carlo Masters,year,2022,2022,2022,,dog,entry,entry_Q,7,1,6,-5.34,-76.2857,-14.818,14.2857,7
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,fav,seed,seed_9_16,7,4,3,-0.22,-3.1429,-0.1358,57.1429,7
open sud de france,Open Sud de France,year,2022,2022,2022,,fav,seed,seed_unseeded,7,4,3,0.02,0.2857,-2.8228,57.1429,7
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2022,2022,2022,,fav,seed,seed_5_8,7,5,2,0.47,6.7143,-1.4907,71.4286,7
serbia open,Serbia Open,year,2022,2022,2022,,fav,seed,seed_1_2,7,6,1,0.9,12.8571,-1.395,85.7143,7
stockholm open,Stockholm Open,year,2022,2022,2022,,fav,seed,seed_unseeded,7,4,3,-0.34,-4.8571,-3.7958,57.1429,7
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2022,2022,2022,,dog,entry,entry_MD,7,3,4,-0.76,-10.8571,-7.3842,42.8571,7
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,7,4,3,-1.21,-17.2857,-6.1471,57.1429,7
vienna open,Vienna Open,year,2022,2022,2022,,fav,seed,seed_1_2,7,6,1,0.28,4.0,-3.0707,85.7143,7
western southern financial group masters,Western & Southern Financial Group Masters,year,2022,2022,2022,,dog,entry,entry_PR,7,6,1,10.74,153.4286,33.39,85.7143,7
adelaide international 1,Adelaide International 1,year,2022,2022,2022,,fav,seed,seed_1_2,6,5,1,1.32,22.0,-0.2671,83.3333,6
adelaide international 2,Adelaide International 2,year,2022,2022,2022,,dog,entry,entry_WC,6,4,2,2.2,36.6667,-10.2287,66.6667,6
argentina open,Argentina Open,year,2022,2022,2022,,fav,seed,seed_unseeded,6,4,2,1.37,22.8333,0.8488,66.6667,6
barcelona open,Barcelona Open,year,2022,2022,2022,,dog,entry,entry_Q,6,2,4,-1.1,-18.3333,-3.4519,33.3333,6
canadian open,Canadian Open,year,2022,2022,2022,,fav,seed,seed_5_8,6,3,3,-0.25,-4.1667,-3.5321,50.0,6
chile open,Chile Open,year,2022,2022,2022,,dog,entry,entry_Q,6,2,4,-1.29,-21.5,-3.9796,33.3333,6
citi open,Citi Open,year,2022,2022,2022,,fav,seed,seed_9_16,6,3,3,-1.5,-25.0,-3.6952,50.0,6
cordoba open,Cordoba Open,year,2022,2022,2022,,dog,entry,entry_MD,6,3,3,1.06,17.6667,-2.5338,50.0,6
cordoba open,Cordoba Open,year,2022,2022,2022,,dog,entry,entry_Q,6,4,2,3.13,52.1667,8.2981,66.6667,6
croatia open,Croatia Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,5,1,-0.59,-9.8333,-5.5726,83.3333,6
european open,European Open,year,2022,2022,2022,,dog,entry,entry_PR,6,4,2,3.17,52.8333,13.2897,66.6667,6
european open,European Open,year,2022,2022,2022,,dog,entry,entry_WC,6,0,6,-6.0,-100.0,-33.0064,0.0,6
generali open,Generali Open,year,2022,2022,2022,,dog,entry,entry_WC,6,4,2,3.67,61.1667,-6.1453,66.6667,6
grand prix hassan ii,Grand Prix Hassan II,year,2022,2022,2022,,dog,entry,entry_Q,6,2,4,0.94,15.6667,2.2148,33.3333,6
halle open,Halle Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,4,2,-1.07,-17.8333,-6.906,66.6667,6
internazionali bnl d italia,Internazionali BNL d'Italia,year,2022,2022,2022,,fav,seed,seed_1_2,6,6,0,0.98,16.3333,-1.2115,100.0,6
los cabos open,Los Cabos Open,year,2022,2022,2022,,fav,seed,seed_unseeded,6,6,0,3.99,66.5,8.1266,100.0,6
mallorca championships,Mallorca Championships,year,2022,2022,2022,,dog,entry,entry_Q,6,3,3,4.16,69.3333,11.1592,50.0,6
mallorca championships,Mallorca Championships,year,2022,2022,2022,,fav,seed,seed_5_8,6,3,3,0.44,7.3333,-1.6154,50.0,6
mercedes cup,Mercedes Cup,year,2022,2022,2022,,fav,seed,seed_1_2,6,5,1,1.36,22.6667,-0.156,83.3333,6
miami open,Miami Open,year,2022,2022,2022,,dog,seed,seed_17_32,6,0,6,-6.0,-100.0,-33.8272,0.0,6
miami open,Miami Open,year,2022,2022,2022,,fav,entry,entry_Q,6,4,2,-0.53,-8.8333,10.3512,66.6667,6
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,dog,entry,entry_Q,6,3,3,4.68,78.0,12.6037,50.0,6
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,dog,entry,entry_WC,6,4,2,8.48,141.3333,7.2158,66.6667,6
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,4,2,-0.8,-13.3333,-6.156,66.6667,6
mutua madrid open,Mutua Madrid Open,year,2022,2022,2022,,fav,seed,seed_3_4,6,4,2,-1.09,-18.1667,-7.4495,66.6667,6
napoli cup,Napoli Cup,year,2022,2022,2022,,fav,seed,seed_1_2,6,4,2,-1.22,-20.3333,-7.3226,66.6667,6
open 13,Open 13,year,2022,2022,2022,,dog,entry,entry_Q,6,4,2,6.86,114.3333,18.6592,66.6667,6
open 13,Open 13,year,2022,2022,2022,,fav,seed,seed_1_2,6,5,1,1.24,20.6667,-0.4893,83.3333,6
open de moselle,Open de Moselle,year,2022,2022,2022,,dog,entry,entry_Q,6,4,2,6.63,110.5,18.0204,66.6667,6
open sud de france,Open Sud de France,year,2022,2022,2022,,fav,seed,seed_5_8,6,5,1,2.19,36.5,3.2457,83.3333,6
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2022,2022,2022,,fav,seed,seed_unseeded,6,5,1,1.26,21.0,0.5432,83.3333,6
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,year,2022,2022,2022,,fav,seed,seed_5_8,6,5,1,1.1,18.3333,0.2179,83.3333,6
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,year,2022,2022,2022,,fav,seed,seed_unseeded,6,3,3,-2.27,-37.8333,-9.2623,50.0,6
rio open,Rio Open,year,2022,2022,2022,,fav,seed,seed_5_8,6,4,2,0.04,0.6667,-2.7265,66.6667,6
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2022,2022,2022,,fav,seed,seed_1_2,6,4,2,-0.93,-15.5,-6.5171,66.6667,6
sofia open,Sofia Open,year,2022,2022,2022,,fav,seed,seed_5_8,6,3,3,-1.3,-21.6667,-6.4487,50.0,6
stockholm open,Stockholm Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,4,2,-0.61,-10.1667,-5.6282,66.6667,6
swiss indoors,Swiss Indoors,year,2022,2022,2022,,dog,entry,entry_Q,6,2,4,-0.53,-8.8333,-1.8685,33.3333,6
swiss indoors,Swiss Indoors,year,2022,2022,2022,,fav,seed,seed_5_8,6,3,3,-1.66,-27.6667,-7.4487,50.0,6
tel aviv open,Tel Aviv Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,6,0,1.27,21.1667,-0.406,100.0,6
us open,US Open,year,2022,2022,2022,,fav,seed,seed_1_2,6,5,1,-0.785,-13.0833,-6.1143,83.3333,6
us open,US Open,year,2022,2022,2022,,fav,seed,seed_3_4,6,5,1,0.5,8.3333,-3.0329,83.3333,6
wimbledon,Wimbledon,year,2022,2022,2022,,fav,seed,seed_5_8,6,3,3,-2.15,-35.8333,-8.8098,50.0,6
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,dog,entry,entry_LL,5,2,3,6.04,120.8,11.1002,40.0,5
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,fav,seed,seed_1_2,5,4,1,-0.59,-11.8,-5.7318,80.0,5
abierto mexicano,Abierto Mexicano,year,2022,2022,2022,,fav,seed,seed_3_4,5,4,1,-0.65,-13.0,-6.4052,80.0,5
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2022,2022,2022,,fav,seed,seed_5_8,5,2,3,-1.23,-24.6,-6.433,40.0,5
argentina open,Argentina Open,year,2022,2022,2022,,fav,seed,seed_5_8,5,4,1,2.17,43.4,3.2813,80.0,5
australian open,Australian Open,year,2022,2022,2022,,dog,seed,seed_9_16,5,1,4,-0.7,-14.0,-24.8571,20.0,5
bnp paribas open,BNP Paribas Open,year,2022,2022,2022,,fav,seed,seed_3_4,5,5,0,1.58,31.6,-0.0338,100.0,5
chile open,Chile Open,year,2022,2022,2022,,fav,seed,seed_5_8,5,4,1,0.5,10.0,-1.4901,80.0,5
citi open,Citi Open,year,2022,2022,2022,,fav,seed,seed_5_8,5,3,2,-0.76,-15.2,-5.0901,60.0,5
dallas open,Dallas Open,year,2022,2022,2022,,dog,entry,entry_Q,5,2,3,0.71,14.2,1.6209,40.0,5
dallas open,Dallas Open,year,2022,2022,2022,,fav,seed,seed_3_4,5,5,0,2.43,48.6,2.3948,100.0,5
delray beach open,Delray Beach Open,year,2022,2022,2022,,fav,seed,seed_1_2,5,5,0,2.73,54.6,3.7539,100.0,5
firenze open,Firenze Open,year,2022,2022,2022,,fav,seed,seed_5_8,5,4,1,0.38,7.6,-1.833,80.0,5
french open,French Open,year,2022,2022,2022,,dog,entry,entry_WC,5,1,4,-1.08,-21.6,-19.8923,20.0,5
generali open,Generali Open,year,2022,2022,2022,,fav,seed,seed_3_4,5,4,1,1.0,20.0,-1.691,80.0,5
geneva open,Geneva Open,year,2022,2022,2022,,dog,entry,entry_Q,5,2,3,0.37,7.4,0.6495,40.0,5
geneva open,Geneva Open,year,2022,2022,2022,,fav,seed,seed_1_2,5,4,1,-0.21,-4.2,-4.6461,80.0,5
grand prix hassan ii,Grand Prix Hassan II,year,2022,2022,2022,,fav,seed,seed_5_8,5,4,1,1.17,23.4,0.4242,80.0,5
hall of fame championships,Hall of Fame Championships,year,2022,2022,2022,,dog,entry,entry_Q,5,1,4,1.57,31.4,4.0781,20.0,5
halle open,Halle Open,year,2022,2022,2022,,dog,entry,entry_Q,5,1,4,-3.48,-69.6,-10.3505,20.0,5
internazionali bnl d italia,Internazionali BNL d'Italia,year,2022,2022,2022,,dog,entry,entry_PR,5,2,3,1.92,38.4,10.098,40.0,5
internazionali bnl d italia,Internazionali BNL d'Italia,year,2022,2022,2022,,fav,seed,seed_5_8,5,4,1,0.31,6.2,-2.033,80.0,5
korea open,Korea Open,year,2022,2022,2022,,dog,entry,entry_LL,5,3,2,6.89,137.8,13.5288,60.0,5
los cabos open,Los Cabos Open,year,2022,2022,2022,,fav,seed,seed_1_2,5,5,0,1.12,22.4,-0.8461,100.0,5
los cabos open,Los Cabos Open,year,2022,2022,2022,,fav,seed,seed_5_8,5,3,2,-1.24,-24.8,-6.4616,60.0,5
