tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2025-7542,Winnipeg,Hard,32,C,O,20250707,23,AG08,,,Andres Andrade,R,180,ECU,26563,262,213,M0AW,8,,Nicolas Mejia,R,183,COL,25402,243,234,1-6 7-5 7-5,3,R32,178,5,4,94,50,33,21,15,4,9,9,3,103,70,47,11,16,4,9
2025-7542,Winnipeg,Hard,32,C,O,20250707,24,A0K3,,,Nicolas Arseneault,L,183,CAN,18467,714,40,A09W,,,Juan Carlos Aguilar,R,170,CAN,,409,113,6-3 4-6 7-6(8),3,R32,146,2,9,105,63,38,22,16,4,10,2,6,97,72,39,14,15,4,10
2025-7542,Winnipeg,Hard,32,C,O,20250707,25,B0EK,,,Moerani Bouzige,R,180,AUS,,348,143,G09C,,,Marek Gengel,R,185,CZE,,255,222,6-4 7-5,3,R32,79,5,5,56,32,19,13,11,0,4,0,1,54,33,21,7,11,0,6
2025-7542,Winnipeg,Hard,32,C,O,20250707,26,I426,,,Masamichi Imamura,R,178,JPN,,370,132,G0BY,,,Daniil Glinka,L,188,EST,25153,408,114,6-3 6-2,3,R32,72,2,4,55,36,28,10,9,3,4,1,1,43,27,15,8,8,1,5
2025-7542,Winnipeg,Hard,32,C,O,20250707,27,J0B5,,,Garrett Johns,R,180,USA,,360,138,CH27,,,Hyeon Chung,R,188,KOR,29133,381,126,6-3 2-6 7-6(4),3,R32,161,5,2,95,62,42,16,14,4,8,1,7,86,50,36,19,15,2,6
2025-7542,Winnipeg,Hard,32,C,O,20250707,28,J0A4,,,Paul Jubb,R,180,GBR,25684,422,105,R0FS,,,Leandro Riedi,R,191,SUI,23441,503,77,6-2 5-7 6-4,3,R32,115,2,8,92,54,42,18,15,8,10,9,6,89,56,40,14,15,2,6
2025-7542,Winnipeg,Hard,32,C,O,20250707,29,M0RX,,,Kenta Miyoshi,R,185,JPN,,565,64,S0TI,,,Philip Sekulic,R,191,AUS,21837,477,86,6-4 7-5,3,R32,103,4,1,63,35,28,16,11,3,4,0,3,67,39,27,15,11,4,7
2025-7542,Winnipeg,Hard,32,C,O,20250707,30,S0UV,,,Rei Sakamoto,R,193,JPN,19036,291,187,N707,,,Naoki Nakagawa,R,180,JPN,,336,148,7-6(4) 2-6 6-3,3,R32,164,6,6,104,71,50,14,15,3,7,5,7,106,67,45,17,14,14,17
2025-7542,Winnipeg,Hard,32,C,O,20250707,31,Z0CQ,,,Yi Zhou,R,193,CHN,20315,321,159,W857,,,Tung-Lin Wu,R,188,TPE,27154,278,201,3-6 7-6(2) 6-4,3,R32,144,7,1,95,53,37,26,15,3,6,5,6,105,64,45,20,16,5,8
2025-7542,Winnipeg,Hard,32,C,O,20250707,8,B0PG,1,,Alexander Blockx,R,193,BEL,20246,141,423,S0UV,,,Rei Sakamoto,R,193,JPN,19036,291,187,6-2 7-5,3,R16,93,8,3,71,36,25,22,10,5,6,1,3,61,36,22,13,10,2,6
2025-7542,Winnipeg,Hard,32,C,O,20250707,9,D0DP,2,,Liam Draxl,R,185,CAN,23587,147,403,M0RX,,,Kenta Miyoshi,R,185,JPN,,565,64,6-1 5-7 6-2,3,R16,161,3,6,87,56,37,12,13,3,8,5,6,91,51,27,16,14,3,12
2025-7542,Winnipeg,Hard,32,C,O,20250707,10,SY67,3,,Sho Shimabukuro,R,180,JPN,27937,186,295,J0B5,,,Garrett Johns,R,180,USA,,360,138,6-3 7-6(3),3,R16,109,5,4,70,38,30,17,11,1,2,3,2,68,36,22,18,10,1,3
2025-7542,Winnipeg,Hard,32,C,O,20250707,11,S0AQ,5,,Yuta Shimizu,L,163,JPN,26078,218,253,B0EK,,,Moerani Bouzige,R,180,AUS,,348,143,6-4 6-3,3,R16,74,4,3,51,32,26,10,9,1,2,6,1,59,31,18,13,10,1,5
2025-7542,Winnipeg,Hard,32,C,O,20250707,12,N09U,6,,Rio Noguchi,R,168,JPN,26524,222,251,A0K3,,,Nicolas Arseneault,L,183,CAN,18467,714,40,7-5 6-2,3,R16,95,1,2,65,46,31,10,10,4,6,1,2,74,38,22,16,10,7,12
2025-7542,Winnipeg,Hard,32,C,O,20250707,13,H09F,7,,Yu Hsiou Hsu,R,178,TPE,26264,242,235,J0A4,,,Paul Jubb,R,180,GBR,25684,422,105,6-1 7-6(5),3,R16,107,4,2,74,51,36,10,10,5,7,2,3,81,56,29,14,9,8,12
2025-7542,Winnipeg,Hard,32,C,O,20250707,14,AG08,,,Andres Andrade,R,180,ECU,26563,262,213,I426,,,Masamichi Imamura,R,178,JPN,,370,132,6-3 6-1,3,R16,73,3,1,52,41,25,6,8,3,5,1,3,64,34,18,10,8,9,15
2025-7542,Winnipeg,Hard,32,C,O,20250707,15,Z0CQ,,,Yi Zhou,R,193,CHN,20315,321,159,M0NP,,,Andres Martin,R,183,USA,24.0,353,140,6-4 6-3,3,R16,80,7,2,61,46,35,10,10,1,1,1,0,51,37,23,9,9,0,2
2025-7542,Winnipeg,Hard,32,C,O,20250707,4,B0PG,1,,Alexander Blockx,R,193,BEL,20246,141,423,S0AQ,5,,Yuta Shimizu,L,163,JPN,26078,218,253,6-2 6-4,3,QF,80,2,2,61,41,28,7,9,7,10,0,1,54,32,15,9,9,2,8
2025-7542,Winnipeg,Hard,32,C,O,20250707,5,D0DP,2,,Liam Draxl,R,185,CAN,23587,147,403,N09U,6,,Rio Noguchi,R,168,JPN,26524,222,251,6-1 6-2,3,QF,65,4,1,36,21,18,10,8,0,1,3,3,55,31,15,9,7,6,11
2025-7542,Winnipeg,Hard,32,C,O,20250707,6,SY67,3,,Sho Shimabukuro,R,180,JPN,27937,186,295,H09F,7,,Yu Hsiou Hsu,R,178,TPE,26264,242,235,7-6(3) 2-6 6-3,3,QF,159,7,2,110,71,46,22,15,7,10,3,2,118,71,43,26,14,12,14
2025-7542,Winnipeg,Hard,32,C,O,20250707,7,Z0CQ,,,Yi Zhou,R,193,CHN,20315,321,159,AG08,,,Andres Andrade,R,180,ECU,26563,262,213,6-3 6-1,3,QF,67,3,0,38,21,16,16,8,0,0,3,2,60,38,22,9,8,2,6
2025-7542,Winnipeg,Hard,32,C,O,20250707,2,B0PG,1,,Alexander Blockx,R,193,BEL,20246,141,423,SY67,3,,Sho Shimabukuro,R,180,JPN,27937,186,295,6-1 3-6 7-5,3,SF,105,7,2,73,47,36,18,14,0,2,5,2,92,56,38,19,14,6,10
2025-7542,Winnipeg,Hard,32,C,O,20250707,3,D0DP,2,,Liam Draxl,R,185,CAN,23587,147,403,Z0CQ,,,Yi Zhou,R,193,CHN,20315,321,159,6-2 6-4,3,SF,88,5,2,49,34,29,10,9,0,0,5,5,75,48,28,14,9,9,12
2025-7542,Winnipeg,Hard,32,C,O,20250707,1,D0DP,2,,Liam Draxl,R,185,CAN,23587,147,403,B0PG,1,,Alexander Blockx,R,193,BEL,20246,141,423,1-6 6-3 6-4,3,F,118,1,3,79,58,38,10,13,6,9,4,0,76,47,26,20,13,0,3
2025-8394,Iasi,Clay,32,C,O,20250707,16,DA31,1,,Hugo Dellien,R,180,BOL,32057,79,751,P0DF,,,Matheus Pucinelli De Almeida,R,183,BRA,24266,287,192,6-3 3-6 6-4,3,R32,151,3,2,97,66,49,14,14,3,5,9,2,113,72,44,21,14,7,10
2025-8394,Iasi,Clay,32,C,O,20250707,17,A829,,,Radu Albot,R,175,MDA,35652,298,172,G09O,2,,Hugo Gaston,L,173,FRA,24778,86,693,1-6 6-3 7-5,3,R32,158,1,9,94,56,37,17,14,5,10,4,4,115,58,37,23,14,11,16
2025-8394,Iasi,Clay,32,C,O,20250707,18,TE16,3,,Carlos Taberner,R,183,ESP,27912,102,576,HG94,,,Benjamin Hassan,R,183,LBN,30.42,193,284,4-6 6-3 6-3,3,R32,142,2,5,89,48,38,20,14,9,12,6,4,98,54,38,18,14,9,14
2025-8394,Iasi,Clay,32,C,O,20250707,19,M0K4,4,,Elmer Moller,R,183,DEN,21996,117,499,R0FP,,,Daniel Rincon,L,185,ESP,22497,203,271,4-6 6-1 6-1,3,R32,94,1,2,71,43,32,17,12,1,2,3,3,64,42,26,8,12,7,12
2025-8394,Iasi,Clay,32,C,O,20250707,20,MW75,5,,Felipe Meligeni Alves,R,185,BRA,27379,145,406,V0DP,,,Adolfo Daniel Vallejo,R,183,PAR,21191,232,243,7-6(10) 6-3,3,R32,121,1,3,75,48,41,15,11,3,4,10,1,81,52,37,14,10,5,7
2025-8394,Iasi,Clay,32,C,O,20250707,21,W367,,,Stan Wawrinka,R,183,SUI,40277,153,382,B0MM,,,Edas Butvilas,R,191,LTU,20956,252,225,6-4 6-3,3,R32,85,1,2,74,47,34,14,10,1,2,5,2,51,32,28,4,9,3,6
2025-8394,Iasi,Clay,32,C,O,20250707,22,J09X,,,Filip Cristian Jianu,R,180,ROU,23.8,274,204,HB48,7,,Calvin Hemery,R,191,FRA,30439,178,310,5-1 RET,3,R32,,,,,,,,,,,,,,,,,,,
2025-8394,Iasi,Clay,32,C,O,20250707,23,A0CJ,8,,Duje Ajdukovic,R,188,CRO,24416,183,307,M0G4,,,Harold Mayot,R,180,FRA,23.42,184,304,4-6 7-6(5) 6-2,3,R32,153,8,5,105,66,47,22,15,8,10,10,4,99,59,44,19,15,9,12
2025-8394,Iasi,Clay,32,C,O,20250707,24,DC48,,,Murkel Dellien,R,193,BOL,27806,223,250,G0EQ,,,Sebastian Gima,L,0,ROU,,658,48,7-6(3) 6-3,3,R32,145,3,2,89,61,44,10,11,4,6,0,4,85,54,34,12,10,6,9
2025-8394,Iasi,Clay,32,C,O,20250707,25,D0DW,,,Titouan Droguet,R,191,FRA,24.06,194,283,C0B2,,,Cezar Cretu,R,188,ROU,24203,346,143,6-1 7-5,3,R32,82,2,6,59,37,29,11,10,2,3,0,2,47,27,20,5,9,2,6
2025-8394,Iasi,Clay,32,C,O,20250707,26,M0IF,,,Francesco Maestrelli,R,196,ITA,22543,237,240,L0CX,,,Pablo Llamas Ruiz,R,188,ESP,22732,573,63,3-6 6-1 6-4,3,R32,116,9,4,82,54,42,14,13,9,10,2,2,73,56,39,8,13,3,6
2025-8394,Iasi,Clay,32,C,O,20250707,27,P0ME,,,Luca Preda,R,201,ROU,19302,861,23,T0FI,,,Marko Topo,R,185,GER,21815,276,202,6-2 0-6 6-4,3,R32,123,3,3,81,53,35,11,12,9,14,6,9,88,56,37,9,12,8,13
2025-8394,Iasi,Clay,32,C,O,20250707,28,R0A7,,,Joao Lucas Reis Da Silva,R,178,BRA,,250,226,CG33,,,Kimmer Coppejans,R,178,BEL,31411,236,240,6-4 6-4,3,R32,93,2,0,70,53,38,9,10,2,2,6,2,64,42,31,11,10,8,10
2025-8394,Iasi,Clay,32,C,O,20250707,29,RB60,,,Oriol Roca Batalla,R,175,ESP,32186,318,161,KC33,,,Dimitar Kuzmanov,R,183,BUL,31943,226,248,7-6(4) 6-3,3,R32,116,9,1,80,45,38,19,11,5,5,3,0,65,49,36,9,10,1,2
2025-8394,Iasi,Clay,32,C,O,20250707,30,S0EK,,,Matias Soto,R,170,CHI,,271,206,SN54,,,Frederico Ferreira Silva,L,178,POR,30305,264,212,7-5 7-5,3,R32,155,7,5,79,51,36,15,12,2,4,4,0,83,53,30,17,12,6,10
2025-8394,Iasi,Clay,32,C,O,20250707,31,V0B2,,,Michael Vrbensky,R,,CZE,25.53,500,79,G0DH,,,Alvaro Guillen Meza,R,175,ECU,22511,233,242,7-6(2) 3-0 RET,3,R32,86,1,0,51,35,27,9,8,2,3,0,2,46,37,21,4,7,1,3
2025-8394,Iasi,Clay,32,C,O,20250707,8,D0DW,,,Titouan Droguet,R,191,FRA,24.06,194,283,DA31,1,,Hugo Dellien,R,180,BOL,32057,79,751,4-6 7-6(3) 6-3,3,R16,166,6,6,99,51,37,25,16,3,7,2,1,119,91,54,13,15,16,20
2025-8394,Iasi,Clay,32,C,O,20250707,9,DC48,,,Murkel Dellien,R,193,BOL,27806,223,250,TE16,3,,Carlos Taberner,R,183,ESP,27912,102,576,6-2 6-3,3,R16,105,3,0,49,29,20,12,8,2,4,0,4,72,41,20,13,9,12,18
2025-8394,Iasi,Clay,32,C,O,20250707,10,M0K4,4,,Elmer Moller,R,183,DEN,21996,117,499,RB60,,,Oriol Roca Batalla,R,175,ESP,32186,318,161,6-3 6-2,3,R16,83,2,2,68,43,29,13,9,3,4,2,2,53,31,17,9,8,6,10
2025-8394,Iasi,Clay,32,C,O,20250707,11,R0A7,,,Joao Lucas Reis Da Silva,R,178,BRA,,250,226,MW75,5,,Felipe Meligeni Alves,R,185,BRA,27379,145,406,7-6(3) RET,3,R16,73,5,1,45,32,22,9,6,4,5,1,1,45,30,19,8,6,2,3
2025-8394,Iasi,Clay,32,C,O,20250707,12,W367,,,Stan Wawrinka,R,183,SUI,40277,153,382,V0B2,,,Michael Vrbensky,R,,CZE,25.53,500,79,6-4 6-3,3,R16,87,5,1,51,34,26,10,9,2,3,1,3,77,51,30,10,10,9,13
2025-8394,Iasi,Clay,32,C,O,20250707,13,A0CJ,8,,Duje Ajdukovic,R,188,CRO,24416,183,307,P0ME,,,Luca Preda,R,201,ROU,19302,861,23,4-6 7-5 6-4,3,R16,150,9,4,112,67,50,19,16,9,13,0,3,95,63,42,15,16,2,7
2025-8394,Iasi,Clay,32,C,O,20250707,14,A829,,,Radu Albot,R,175,MDA,35652,298,172,S0EK,,,Matias Soto,R,170,CHI,,271,206,6-4 6-3,3,R16,91,2,0,56,37,25,13,9,0,1,4,1,65,36,27,10,10,5,9
2025-8394,Iasi,Clay,32,C,O,20250707,15,M0IF,,,Francesco Maestrelli,R,196,ITA,22543,237,240,J09X,,,Filip Cristian Jianu,R,180,ROU,23.8,274,204,6-4 3-6 6-0,3,R16,137,7,2,76,50,30,12,13,4,9,2,2,108,67,37,13,12,15,22
2025-8394,Iasi,Clay,32,C,O,20250707,4,M0K4,4,,Elmer Moller,R,183,DEN,21996,117,499,M0IF,,,Francesco Maestrelli,R,196,ITA,22543,237,240,2-6 6-2 6-3,3,QF,126,3,5,93,61,43,9,13,8,12,4,2,74,44,26,16,12,7,12
2025-8394,Iasi,Clay,32,C,O,20250707,5,W367,,,Stan Wawrinka,R,183,SUI,40277,153,382,A829,,,Radu Albot,R,175,MDA,35652,298,172,6-3 7-5,3,QF,90,9,0,60,40,31,10,11,2,4,0,2,65,45,26,10,10,5,9
2025-8394,Iasi,Clay,32,C,O,20250707,6,A0CJ,8,,Duje Ajdukovic,R,188,CRO,24416,183,307,DC48,,,Murkel Dellien,R,193,BOL,27806,223,250,6-4 1-6 6-1,3,QF,127,2,3,85,49,30,17,12,3,7,1,2,77,48,25,14,12,5,10
2025-8394,Iasi,Clay,32,C,O,20250707,7,D0DW,,,Titouan Droguet,R,191,FRA,24.06,194,283,R0A7,,,Joao Lucas Reis Da Silva,R,178,BRA,,250,226,6-7(4) 6-2 6-1,3,QF,125,7,2,76,42,32,20,13,2,4,1,2,95,63,35,14,14,8,15
2025-8394,Iasi,Clay,32,C,O,20250707,2,M0K4,4,,Elmer Moller,R,183,DEN,21996,117,499,W367,,,Stan Wawrinka,R,183,SUI,40277,153,382,6-2 7-6(4),3,SF,107,3,3,75,42,28,17,10,7,10,3,1,69,32,21,14,10,2,7
2025-8394,Iasi,Clay,32,C,O,20250707,3,D0DW,,,Titouan Droguet,R,191,FRA,24.06,194,283,A0CJ,8,,Duje Ajdukovic,R,188,CRO,24416,183,307,6-3 6-3,3,SF,74,1,2,58,41,32,10,9,2,2,3,1,54,34,25,8,9,5,8
2025-8394,Iasi,Clay,32,C,O,20250707,1,M0K4,4,,Elmer Moller,R,183,DEN,21996,117,499,D0DW,,,Titouan Droguet,R,191,FRA,24.06,194,283,3-6 6-1 7-6(2),3,F,149,0,3,90,50,36,18,14,7,11,3,9,110,55,35,23,14,8,13
2025-9351,Trieste,Clay,32,C,O,20250707,16,N897,,,Sumit Nagal,R,178,IND,27.89,296,180,T0AP,1,,Chun-Hsin Tseng,R,175,TPE,23912,96,643,6-1 2-6 7-6(5),3,R32,168,0,3,96,55,37,16,13,9,14,3,4,85,43,33,14,14,1,7
2025-9351,Trieste,Clay,32,C,O,20250707,17,BS86,2,,Tomas Barrios Vera,R,191,CHI,27573,108,528,G0IX,,,Arthur Gea,R,180,FRA,20509,290,190,6-4 6-7(2) 6-2,3,R32,174,3,2,111,70,45,19,15,11,15,1,2,93,61,31,19,15,1,8
2025-9351,Trieste,Clay,32,C,O,20250707,18,D0L3,,,Matej Dodig,R,188,CRO,19967,368,133,S0GD,3,,Dalibor Svrcina,R,178,CZE,22762,114,513,6-4 6-2,3,R32,97,2,0,63,37,21,17,9,6,8,0,4,61,36,23,7,9,5,10
2025-9351,Trieste,Clay,32,C,O,20250707,19,TA12,,,Stefano Travaglia,R,185,ITA,33525,310,164,B0EJ,4,,Tristan Boyer,R,188,USA,24211,120,486,7-6(5) 6-3,3,R32,131,0,4,81,45,30,19,11,6,8,0,2,71,37,22,18,10,7,10
2025-9351,Trieste,Clay,32,C,O,20250707,20,T0A1,5,,Thiago Agustin Tirante,R,185,ARG,24241,121,486,R0GO,,,Henrique Rocha,R,180,POR,21251,157,366,6-0 6-4,3,R32,73,2,2,48,28,18,11,8,2,4,1,8,52,27,12,8,8,3,9
2025-9351,Trieste,Clay,32,C,O,20250707,21,M0SE,,,Maxim Mrva,R,178,CZE,17.93,501,78,BG23,6,,Nikoloz Basilashvili,R,185,GEO,33369,126,474,3-6 6-2 6-0,3,R32,81,4,1,61,35,23,16,11,1,4,0,5,72,33,14,19,12,3,10
2025-9351,Trieste,Clay,32,C,O,20250707,22,CC66,,,Andrea Collarini,L,183,ARG,33432,225,249,G0GD,7,,Matteo Gigante,L,180,ITA,23504,133,449,7-5 7-6(4),3,R32,130,1,4,77,44,32,15,12,4,8,2,6,85,42,26,18,12,6,11
2025-9351,Trieste,Clay,32,C,O,20250707,23,KI63,,,Lukas Klein,R,193,SVK,27294,185,298,G0FW,8,,Vilius Gaubas,R,178,LTU,20.52,140,435,6-7(4) 6-2 6-4,3,R32,184,1,3,113,80,51,17,15,8,11,5,4,114,66,39,24,15,10,16
2025-9351,Trieste,Clay,32,C,O,20250707,24,BV16,,,Ugo Blanchet,R,175,FRA,26502,173,317,J0AZ,,,Andrea Picchione,R,183,ITA,,148,389,7-6(3) 6-2,3,R32,122,2,6,73,36,23,22,10,9,11,1,1,85,54,33,10,10,7,11
2025-9351,Trieste,Clay,32,C,O,20250707,25,CF01,,,Marco Cecchinato,R,185,ITA,32767,300,171,MJ98,,,Facundo Mena,R,183,ARG,32789,254,222,7-6(1) 6-0,3,R32,93,1,5,59,34,30,15,9,0,0,4,4,73,34,22,17,9,8,11
2025-9351,Trieste,Clay,32,C,O,20250707,26,C0NB,,,Federico Cina,R,185,ITA,18272,279,198,FA43,,,Juan Pablo Ficovich,R,188,ARG,28449,155,373,6-7(5) 7-5 6-3,3,R32,147,2,3,110,64,51,21,17,5,8,1,2,109,65,42,23,16,6,11
2025-9351,Trieste,Clay,32,C,O,20250707,27,D0CG,,,Facundo Diaz Acosta,L,183,ARG,24559,199,277,J0AZ,,,Kyrian Jacquet,R,175,FRA,24156,148,389,6-3 6-0,3,R32,74,4,4,51,25,21,14,8,3,4,4,4,47,20,12,8,7,5,10
2025-9351,Trieste,Clay,32,C,O,20250707,28,N0CS,,,Lukas Neumayer,R,183,AUT,22834,169,338,GJ16,,,Federico Agustin Gomez,R,191,ARG,28611,161,360,6-3 6-0,3,R32,72,2,2,46,23,18,14,7,0,0,1,2,54,29,16,9,8,3,8
2025-9351,Trieste,Clay,32,C,O,20250707,29,R09X,,,Jurij Rodionov,L,191,AUT,26144,195,283,Z0A1,,,Giulio Zeppieri,L,183,ITA,23581,351,140,2-6 6-4 RET,3,R32,82,1,4,62,33,21,14,9,3,7,0,1,55,35,20,12,9,3,6
2025-9351,Trieste,Clay,32,C,O,20250707,30,RH59,,,Santiago Rodriguez Taverna,R,191,ARG,25977,191,288,M0E1,,,Daniel Michalski,R,180,POL,25487,297,176,7-5 6-2,3,R32,88,3,3,66,37,23,15,10,1,4,0,4,61,26,14,13,10,2,8
2025-9351,Trieste,Clay,32,C,O,20250707,31,SS25,,,Vitaliy Sachko,R,188,UKR,27981,210,262,K0EP,,,Jerome Kym,R,198,SUI,22398,162,355,4-6 6-2 6-4,3,R32,137,6,10,93,44,34,18,14,8,13,3,4,88,50,29,18,14,5,12
2025-9351,Trieste,Clay,32,C,O,20250707,8,RH59,,,Santiago Rodriguez Taverna,R,191,ARG,25977,191,288,BS86,2,,Tomas Barrios Vera,R,191,CHI,27573,108,528,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2025-9351,Trieste,Clay,32,C,O,20250707,9,T0A1,5,,Thiago Agustin Tirante,R,185,ARG,24241,121,486,BV16,,,Ugo Blanchet,R,175,FRA,26502,173,317,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2025-9351,Trieste,Clay,32,C,O,20250707,10,D0CG,,,Facundo Diaz Acosta,L,183,ARG,24559,199,277,KI63,,,Lukas Klein,R,193,SVK,27294,185,298,7-6(7) 6-2,3,R16,145,6,3,94,57,40,17,10,7,8,1,2,86,56,35,14,10,5,8
2025-9351,Trieste,Clay,32,C,O,20250707,11,D0L3,,,Matej Dodig,R,188,CRO,19967,368,133,R09X,,,Jurij Rodionov,L,191,AUT,26144,195,283,6-4 6-3,3,R16,92,0,4,63,38,27,14,10,2,3,1,1,59,34,21,13,9,6,9
2025-9351,Trieste,Clay,32,C,O,20250707,12,M0SE,,,Maxim Mrva,R,178,CZE,17.93,501,78,C0NB,,,Federico Cina,R,185,ITA,18272,279,198,6-4 7-5,3,R16,99,3,5,82,36,29,25,11,6,7,1,2,76,40,24,20,11,6,9
2025-9351,Trieste,Clay,32,C,O,20250707,13,N897,,,Sumit Nagal,R,178,IND,27.89,296,180,CF01,,,Marco Cecchinato,R,185,ITA,32767,300,171,6-2 6-4,3,R16,87,0,1,55,42,31,9,9,2,2,1,4,63,34,21,15,9,4,7
2025-9351,Trieste,Clay,32,C,O,20250707,14,N0CS,,,Lukas Neumayer,R,183,AUT,22834,169,338,CC66,,,Andrea Collarini,L,183,ARG,33432,225,249,6-4 5-7 6-4,3,R16,178,7,2,109,64,45,20,16,5,10,3,6,107,64,41,18,16,7,13
2025-9351,Trieste,Clay,32,C,O,20250707,15,TA12,,,Stefano Travaglia,R,185,ITA,33525,310,164,SS25,,,Vitaliy Sachko,R,188,UKR,27981,210,262,3-6 7-6(4) 6-2,3,R16,143,1,3,99,55,38,22,15,2,6,0,4,81,45,29,19,14,2,6
2025-9351,Trieste,Clay,32,C,O,20250707,4,T0A1,5,,Thiago Agustin Tirante,R,185,ARG,24241,121,486,RH59,,,Santiago Rodriguez Taverna,R,191,ARG,25977,191,288,6-2 6-2,3,QF,82,5,2,50,31,26,10,8,3,3,1,2,41,28,11,9,8,1,5
2025-9351,Trieste,Clay,32,C,O,20250707,5,D0CG,,,Facundo Diaz Acosta,L,183,ARG,24559,199,277,TA12,,,Stefano Travaglia,R,185,ITA,33525,310,164,6-1 6-2,3,QF,70,5,0,38,27,22,11,8,2,2,0,2,53,39,21,5,7,8,12
2025-9351,Trieste,Clay,32,C,O,20250707,6,D0L3,,,Matej Dodig,R,188,CRO,19967,368,133,N0CS,,,Lukas Neumayer,R,183,AUT,22834,169,338,7-6(5) 6-2,3,QF,119,7,1,81,44,29,24,10,9,10,1,1,65,30,17,23,10,1,4
2025-9351,Trieste,Clay,32,C,O,20250707,7,N897,,,Sumit Nagal,R,178,IND,27.89,296,180,M0SE,,,Maxim Mrva,R,178,CZE,17.93,501,78,6-1 3-6 6-1,3,QF,,,,,,,,,,,,,,,,,,,
2025-9351,Trieste,Clay,32,C,O,20250707,2,T0A1,5,,Thiago Agustin Tirante,R,185,ARG,24241,121,486,D0CG,,,Facundo Diaz Acosta,L,183,ARG,24559,199,277,6-4 6-4,3,SF,,,,,,,,,,,,,,,,,,,
2025-9351,Trieste,Clay,32,C,O,20250707,3,D0L3,,,Matej Dodig,R,188,CRO,19967,368,133,N897,,,Sumit Nagal,R,178,IND,27.89,296,180,6-3 6-4,3,SF,94,3,1,61,38,29,14,10,2,3,1,4,56,42,27,7,9,0,3
2025-9351,Trieste,Clay,32,C,O,20250707,1,D0L3,,,Matej Dodig,R,188,CRO,19967,368,133,T0A1,5,,Thiago Agustin Tirante,R,185,ARG,24241,121,486,6-3 6-4,3,F,105,0,1,71,33,24,21,10,9,10,4,6,64,38,27,7,9,7,10
2025-472,Pozoblanco,Hard,32,C,O,20250714,16,GF95,1,,Hugo Grenier,R,196,FRA,29309,187,301,S0NV,,,Abdullah Shelbayh,L,180,JOR,21659,363,134,6-1 6-2,3,R32,70,4,1,57,38,28,10,8,1,1,1,3,44,31,17,5,7,3,7
2025-472,Pozoblanco,Hard,32,C,O,20250714,17,PH78,,,Ryan Peniston,L,180,GBR,29676,249,225,K926,2,,Mikhail Kukushkin,R,183,KAZ,37.55,197,278,6-3 6-4,3,R32,96,1,1,55,41,24,7,9,1,5,1,2,69,46,19,9,10,8,15
2025-472,Pozoblanco,Hard,32,C,O,20250714,18,M0HT,3,,Alejandro Moro Canas,R,183,ESP,24.6,267,206,A09T,,,Dan Added,R,183,FRA,26253,319,159,6-1 7-5,3,R32,88,7,4,67,45,34,11,9,3,3,3,2,52,24,18,13,10,2,6
2025-472,Pozoblanco,Hard,32,C,O,20250714,19,M0ON,4,,Johannus Monday,L,198,GBR,23474,227,246,E0AC,,,Fabrizio Andaloro,R,185,ITA,,268,206,6-4 7-6(5),3,R32,107,8,2,70,48,35,14,11,2,3,9,2,78,43,30,19,11,3,5
2025-472,Pozoblanco,Hard,32,C,O,20250714,20,J09X,5,,Daniel Merida,R,188,ESP,,271,204,L0GH,,,Robin Bertrand,R,178,FRA,,185,306,6-7(5) 6-1 6-1,3,R32,139,1,3,97,67,45,16,13,6,8,1,4,91,68,37,9,13,3,10
2025-472,Pozoblanco,Hard,32,C,O,20250714,21,SX90,6,,Fajing Sun,R,178,CHN,28778,242,228,E768,,,Antoine Escoffier,R,185,FRA,33372,240,237,7-5 7-5,3,R32,119,6,0,83,54,33,18,12,5,7,5,2,71,39,25,18,12,6,10
2025-472,Pozoblanco,Hard,32,C,O,20250714,22,SR81,7,,Khumoyun Sultanov,R,180,UZB,26713,265,211,P0EA,,,Saba Purtseladze,R,191,GEO,23899,254,221,3-6 7-6(6) 7-6(6),3,R32,173,9,1,107,68,53,21,17,3,5,28,5,124,71,56,27,16,7,7
2025-472,Pozoblanco,Hard,32,C,O,20250714,23,C0AK,8,,Oliver Crawford,R,180,GBR,26207,234,243,S0WT,,,Miguel Cejudo,R,,ESP,,384,124,6-0 6-2,3,R32,52,6,0,35,28,22,6,7,0,0,1,7,43,26,14,4,7,1,6
2025-472,Pozoblanco,Hard,32,C,O,20250714,24,B0NO,,,Darwin Blanch,L,185,USA,17793,410,113,O660,,,Alex Martinez,R,185,ESP,,308,167,7-6(4) 6-2,3,R32,94,5,0,66,38,31,17,10,3,3,1,1,73,50,32,11,10,0,2
