date,league,season,team,team_key,opponent,opponent_key,venue,home_team,away_team,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,sot_for,sot_against,corners_for,corners_against,b365h,b365d,b365a,market_team_win_prob,market_opp_win_prob,match_source,xg_source
2024-09-28,serie-a,2024-2025,Juventus,juventus,Genoa,genoa,away,Genoa,Juventus,3,0,2.918,0.385,12,7,3,2,3,5,5.5,3.5,1.7,0.5572,0.1722,football-data,understat
2024-09-28,serie-a,2024-2025,Udinese,udinese,Inter,internazionale,home,Udinese,Inter,2,3,0.985,2.305,10,16,3,7,7,3,7,4.33,1.48,0.1361,0.6438,football-data,understat
2024-09-28,serie-a,2024-2025,Inter,internazionale,Udinese,udinese,away,Udinese,Inter,3,2,2.305,0.985,16,10,7,3,3,7,7,4.33,1.48,0.6438,0.1361,football-data,understat
2024-09-29,bundesliga,2024-2025,Hoffenheim,hoffenheim,Werder Bremen,werder bremen,home,Hoffenheim,Werder Bremen,3,4,1.787,4.069,10,18,5,10,2,6,2.38,3.8,2.7,0.3988,0.3515,football-data,understat
2024-09-29,bundesliga,2024-2025,Werder Bremen,werder bremen,Hoffenheim,hoffenheim,away,Hoffenheim,Werder Bremen,4,3,4.069,1.787,18,10,10,5,6,2,2.38,3.8,2.7,0.3515,0.3988,football-data,understat
2024-09-29,bundesliga,2024-2025,Holstein Kiel,holstein kiel,Ein Frankfurt,ein frankfurt,home,Holstein Kiel,Ein Frankfurt,2,4,1.03,2.434,10,18,5,10,4,9,4.2,4.2,1.73,0.2258,0.5483,football-data,understat
2024-09-29,bundesliga,2024-2025,Ein Frankfurt,ein frankfurt,Holstein Kiel,holstein kiel,away,Holstein Kiel,Ein Frankfurt,4,2,2.434,1.03,18,10,10,5,9,4,4.2,4.2,1.73,0.5483,0.2258,football-data,understat
2024-09-29,epl,2024-2025,Ipswich,ipswich,Aston Villa,aston villa,home,Ipswich,Aston Villa,2,2,1.846,1.145,15,7,5,3,10,0,4,3.75,1.85,0.2365,0.5113,football-data,understat
2024-09-29,epl,2024-2025,Aston Villa,aston villa,Ipswich,ipswich,away,Ipswich,Aston Villa,2,2,1.145,1.846,7,15,3,5,0,10,4,3.75,1.85,0.5113,0.2365,football-data,understat
2024-09-29,epl,2024-2025,Man United,man united,Tottenham,tottenham,home,Man United,Tottenham,0,3,0.601,5.407,11,24,2,10,5,3,2.35,3.75,2.75,0.403,0.3444,football-data,understat
2024-09-29,epl,2024-2025,Tottenham,tottenham,Man United,man united,away,Man United,Tottenham,3,0,5.407,0.601,24,11,10,2,3,5,2.35,3.75,2.75,0.3444,0.403,football-data,understat
2024-09-29,la-liga,2024-2025,Ath Bilbao,ath bilbao,Sevilla,sevilla,home,Ath Bilbao,Sevilla,1,1,1.83,1.241,13,13,3,4,4,7,1.7,3.7,5,0.5557,0.1889,football-data,understat
2024-09-29,la-liga,2024-2025,Sevilla,sevilla,Ath Bilbao,ath bilbao,away,Ath Bilbao,Sevilla,1,1,1.241,1.83,13,13,4,3,7,4,1.7,3.7,5,0.1889,0.5557,football-data,understat
2024-09-29,la-liga,2024-2025,Ath Madrid,ath madrid,Real Madrid,real madrid,home,Ath Madrid,Real Madrid,1,1,1.055,0.661,12,12,4,4,5,5,2.8,3.3,2.5,0.3369,0.3773,football-data,understat
2024-09-29,la-liga,2024-2025,Real Madrid,real madrid,Ath Madrid,ath madrid,away,Ath Madrid,Real Madrid,1,1,0.661,1.055,12,12,4,4,5,5,2.8,3.3,2.5,0.3773,0.3369,football-data,understat
2024-09-29,la-liga,2024-2025,Betis,betis,Espanol,espanol,home,Betis,Espanol,1,0,,,20,8,12,1,8,4,1.65,3.4,5.75,0.5643,0.1619,football-data,
2024-09-29,la-liga,2024-2025,Espanol,espanol,Betis,betis,away,Betis,Espanol,0,1,,,8,20,1,12,4,8,1.65,3.4,5.75,0.1619,0.5643,football-data,
2024-09-29,la-liga,2024-2025,Celta,celta,Girona,girona,home,Celta,Girona,1,1,0.524,1.413,12,9,2,4,4,4,2.1,3.6,3.25,0.4485,0.2898,football-data,understat
2024-09-29,la-liga,2024-2025,Girona,girona,Celta,celta,away,Celta,Girona,1,1,1.413,0.524,9,12,4,2,4,4,2.1,3.6,3.25,0.2898,0.4485,football-data,understat
2024-09-29,ligue-1,2024-2025,Angers,angers,Reims,reims,home,Angers,Reims,1,3,1.083,4.181,14,21,3,10,5,4,3.6,3.2,2.2,0.2659,0.435,football-data,understat
2024-09-29,ligue-1,2024-2025,Reims,reims,Angers,angers,away,Angers,Reims,3,1,4.181,1.083,21,14,10,3,4,5,3.6,3.2,2.2,0.435,0.2659,football-data,understat
2024-09-29,ligue-1,2024-2025,Nantes,nantes,St Etienne,st etienne,home,Nantes,St Etienne,2,2,2.616,1.024,16,5,3,3,8,4,1.73,3.8,4.75,0.5496,0.2002,football-data,understat
2024-09-29,ligue-1,2024-2025,St Etienne,st etienne,Nantes,nantes,away,Nantes,St Etienne,2,2,1.024,2.616,5,16,3,3,4,8,1.73,3.8,4.75,0.2002,0.5496,football-data,understat
2024-09-29,ligue-1,2024-2025,Strasbourg,strasbourg,Marseille,marseille,home,Strasbourg,Marseille,1,0,1.675,0.782,14,10,6,3,8,3,3.4,3.9,2,0.28,0.476,football-data,understat
2024-09-29,ligue-1,2024-2025,Marseille,marseille,Strasbourg,strasbourg,away,Strasbourg,Marseille,0,1,0.782,1.675,10,14,3,6,3,8,3.4,3.9,2,0.476,0.28,football-data,understat
2024-09-29,ligue-1,2024-2025,Toulouse,toulouse,Lyon,lyon,home,Toulouse,Lyon,1,2,0.717,0.731,10,4,4,1,3,4,2.45,3.4,2.88,0.3889,0.3308,football-data,understat
2024-09-29,ligue-1,2024-2025,Lyon,lyon,Toulouse,toulouse,away,Toulouse,Lyon,2,1,0.731,0.717,4,10,1,4,4,3,2.45,3.4,2.88,0.3308,0.3889,football-data,understat
2024-09-29,serie-a,2024-2025,Como,como,Verona,verona,home,Como,Verona,3,2,2.475,1.554,24,6,11,3,9,1,2.1,3.4,3.6,0.4543,0.265,football-data,understat
2024-09-29,serie-a,2024-2025,Verona,verona,Como,como,away,Como,Verona,2,3,1.554,2.475,6,24,3,11,1,9,2.1,3.4,3.6,0.265,0.4543,football-data,understat
2024-09-29,serie-a,2024-2025,Empoli,empoli,Fiorentina,fiorentina,home,Empoli,Fiorentina,0,0,0.448,1.254,8,13,1,0,2,4,3.4,3.3,2.2,0.2797,0.4322,football-data,understat
2024-09-29,serie-a,2024-2025,Fiorentina,fiorentina,Empoli,empoli,away,Empoli,Fiorentina,0,0,1.254,0.448,13,8,0,1,4,2,3.4,3.3,2.2,0.4322,0.2797,football-data,understat
2024-09-29,serie-a,2024-2025,Napoli,napoli,Monza,monza,home,Napoli,Monza,2,0,1.359,0.298,11,5,2,1,1,3,1.36,5,8.5,0.6983,0.1117,football-data,understat
2024-09-29,serie-a,2024-2025,Monza,monza,Napoli,napoli,away,Napoli,Monza,0,2,0.298,1.359,5,11,1,2,3,1,1.36,5,8.5,0.1117,0.6983,football-data,understat
2024-09-29,serie-a,2024-2025,Roma,roma,Venezia,venezia,home,Roma,Venezia,2,1,1.99,2.028,22,18,5,7,6,3,1.4,4.75,8,0.6804,0.1191,football-data,understat
2024-09-29,serie-a,2024-2025,Venezia,venezia,Roma,roma,away,Roma,Venezia,1,2,2.028,1.99,18,22,7,5,3,6,1.4,4.75,8,0.1191,0.6804,football-data,understat
2024-09-29,serie-a,2024-2025,Torino,torino,Lazio,lazio,home,Torino,Lazio,2,3,0.495,2.247,12,13,7,7,3,1,2.9,3.1,2.55,0.3254,0.3701,football-data,understat
2024-09-29,serie-a,2024-2025,Lazio,lazio,Torino,torino,away,Torino,Lazio,3,2,2.247,0.495,13,12,7,7,1,3,2.9,3.1,2.55,0.3701,0.3254,football-data,understat
2024-09-30,epl,2024-2025,Bournemouth,bournemouth,Southampton,southampton,home,Bournemouth,Southampton,3,1,1.442,0.696,14,9,6,3,7,4,1.65,4.1,5,0.5772,0.1905,football-data,understat
2024-09-30,epl,2024-2025,Southampton,southampton,Bournemouth,bournemouth,away,Bournemouth,Southampton,1,3,0.696,1.442,9,14,3,6,4,7,1.65,4.1,5,0.1905,0.5772,football-data,understat
2024-09-30,la-liga,2024-2025,Villarreal,villarreal,Las Palmas,las palmas,home,Villarreal,Las Palmas,3,1,4.079,0.802,17,7,7,3,3,2,1.45,4.33,6.5,0.6419,0.1432,football-data,understat
2024-09-30,la-liga,2024-2025,Las Palmas,las palmas,Villarreal,villarreal,away,Villarreal,Las Palmas,1,3,0.802,4.079,7,17,3,7,2,3,1.45,4.33,6.5,0.1432,0.6419,football-data,understat
2024-09-30,serie-a,2024-2025,Parma,parma,Cagliari,cagliari,home,Parma,Cagliari,2,3,,,18,11,4,4,5,3,2.1,3.6,3.4,0.4543,0.2806,football-data,
2024-09-30,serie-a,2024-2025,Cagliari,cagliari,Parma,parma,away,Parma,Cagliari,3,2,,,11,18,4,4,3,5,2.1,3.6,3.4,0.2806,0.4543,football-data,
2024-10-04,bundesliga,2024-2025,Augsburg,augsburg,M'gladbach,borussia monchengladbach,home,Augsburg,M'gladbach,2,1,1.755,0.807,13,11,5,5,6,5,2.38,3.7,2.7,0.3961,0.3491,football-data,understat
2024-10-04,bundesliga,2024-2025,M'gladbach,borussia monchengladbach,Augsburg,augsburg,away,Augsburg,M'gladbach,1,2,0.807,1.755,11,13,5,5,5,6,2.38,3.7,2.7,0.3491,0.3961,football-data,understat
2024-10-04,la-liga,2024-2025,Leganes,leganes,Valencia,valencia,home,Leganes,Valencia,0,0,0.913,0.704,8,6,0,1,1,2,2.9,2.88,2.8,0.3287,0.3404,football-data,understat
2024-10-04,la-liga,2024-2025,Valencia,valencia,Leganes,leganes,away,Leganes,Valencia,0,0,0.704,0.913,6,8,1,0,2,1,2.9,2.88,2.8,0.3404,0.3287,football-data,understat
2024-10-04,ligue-1,2024-2025,Marseille,marseille,Angers,angers,home,Marseille,Angers,1,1,0.897,1.194,13,8,4,3,9,3,1.25,6,12,0.7619,0.0794,football-data,understat
